split,image_id,source_image_path,checkpoint,iou_threshold,conf,imgsz,latency_ms,true_instances,pred_instances,matched_instances,false_positives,false_negatives,precision,recall,object_f1,mean_matched_iou,mean_matched_dice,count_error,absolute_count_error
val,ebc18868864ad075548cc1784f4f9a237bb98335f9645ee727dac8332a3e3716,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ebc18868864ad075548cc1784f4f9a237bb98335f9645ee727dac8332a3e3716/images/ebc18868864ad075548cc1784f4f9a237bb98335f9645ee727dac8332a3e3716.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,48.603,19,19,14,5,5,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.8171869997523193,0.8949528321543795,0,0
val,ec031f176dafe0b36547068ce42eab39428ec7995dac1b3ea52d1db79b61fdeb,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ec031f176dafe0b36547068ce42eab39428ec7995dac1b3ea52d1db79b61fdeb/images/ec031f176dafe0b36547068ce42eab39428ec7995dac1b3ea52d1db79b61fdeb.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,42.795,9,9,9,0,0,1.0,1.0,1.0,0.8638435150763457,0.9268467113030562,0,0
val,ec486143ecfec847c22cd8cbc207d85312bcf38e61c9b9a805e0d12add62da8d,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ec486143ecfec847c22cd8cbc207d85312bcf38e61c9b9a805e0d12add62da8d/images/ec486143ecfec847c22cd8cbc207d85312bcf38e61c9b9a805e0d12add62da8d.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,40.432,11,13,11,2,0,0.8461538461538461,1.0,0.9166666666666666,0.8188258285350714,0.899382623021619,2,2
val,ecb36c90cdd20245d89173c106f3c6a2d124d07bdea0ae202fb1efa49b0cd169,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ecb36c90cdd20245d89173c106f3c6a2d124d07bdea0ae202fb1efa49b0cd169/images/ecb36c90cdd20245d89173c106f3c6a2d124d07bdea0ae202fb1efa49b0cd169.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,140.954,120,121,114,7,6,0.9421487603305785,0.95,0.946058091286307,0.8529454013014063,0.9192088589214892,1,1
val,ed4b8e0d756836be7acb2e2b7799c473b52424e3092a71d3c6d23558e500dc4c,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ed4b8e0d756836be7acb2e2b7799c473b52424e3092a71d3c6d23558e500dc4c/images/ed4b8e0d756836be7acb2e2b7799c473b52424e3092a71d3c6d23558e500dc4c.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,19.913,76,84,76,8,0,0.9047619047619048,1.0,0.9500000000000001,0.8350469497165746,0.908473264775971,8,8
val,ed5be4b63e9506ad64660dd92a098ffcc0325195298c13c815a73773f1efc279,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ed5be4b63e9506ad64660dd92a098ffcc0325195298c13c815a73773f1efc279/images/ed5be4b63e9506ad64660dd92a098ffcc0325195298c13c815a73773f1efc279.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,18.841,42,47,35,12,7,0.7446808510638298,0.8333333333333334,0.7865168539325842,0.7954883511659495,0.8825575320409451,5,5
val,ed8c31b001a0c23c33402f94a5ee6b0209e0c6419eb52d5d02255513e3a672fc,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ed8c31b001a0c23c33402f94a5ee6b0209e0c6419eb52d5d02255513e3a672fc/images/ed8c31b001a0c23c33402f94a5ee6b0209e0c6419eb52d5d02255513e3a672fc.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,20.189,91,92,83,9,8,0.9021739130434783,0.9120879120879121,0.907103825136612,0.7749152751034709,0.8707130098870328,1,1
val,edd36ed822e7ed760ff73e0524df22aa5bf5c565efcdc6c39603239c0896e7a8,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/edd36ed822e7ed760ff73e0524df22aa5bf5c565efcdc6c39603239c0896e7a8/images/edd36ed822e7ed760ff73e0524df22aa5bf5c565efcdc6c39603239c0896e7a8.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,15.839,49,57,43,14,6,0.7543859649122807,0.8775510204081632,0.8113207547169812,0.7555291575393134,0.8564547658746743,8,8
val,ee927e8255096971ddae1bd975cf80c4ad7c847c82d0b5f5dd2ddfe5407007ee,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ee927e8255096971ddae1bd975cf80c4ad7c847c82d0b5f5dd2ddfe5407007ee/images/ee927e8255096971ddae1bd975cf80c4ad7c847c82d0b5f5dd2ddfe5407007ee.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,15.921,65,57,50,7,15,0.8771929824561403,0.7692307692307693,0.819672131147541,0.7601216034625722,0.8616568481386053,-8,8
val,eeb142344e9de3250ab748f93940bf06be70d5078337680998468a134a101698,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/eeb142344e9de3250ab748f93940bf06be70d5078337680998468a134a101698/images/eeb142344e9de3250ab748f93940bf06be70d5078337680998468a134a101698.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,15.567,50,52,45,7,5,0.8653846153846154,0.9,0.8823529411764707,0.7609907400054108,0.8607704689032907,2,2
val,ef3ef194e5657fda708ecbd3eb6530286ed2ba23c88efb9f1715298975c73548,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ef3ef194e5657fda708ecbd3eb6530286ed2ba23c88efb9f1715298975c73548/images/ef3ef194e5657fda708ecbd3eb6530286ed2ba23c88efb9f1715298975c73548.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,21.14,75,92,60,32,15,0.6521739130434783,0.8,0.718562874251497,0.7792933806185031,0.8712048103811431,17,17
val,ef6634efb46567d87b811be786b18c4cd0e2cda23d79b65d6afe0d259ef3ade6,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ef6634efb46567d87b811be786b18c4cd0e2cda23d79b65d6afe0d259ef3ade6/images/ef6634efb46567d87b811be786b18c4cd0e2cda23d79b65d6afe0d259ef3ade6.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,14.72,32,36,30,6,2,0.8333333333333334,0.9375,0.8823529411764706,0.7618329230137468,0.8599647487092585,4,4
val,f01a9742c43a69f087700a43893f713878e537bae8e44f76b957f09519601ad6,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f01a9742c43a69f087700a43893f713878e537bae8e44f76b957f09519601ad6/images/f01a9742c43a69f087700a43893f713878e537bae8e44f76b957f09519601ad6.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,21.458,28,28,28,0,0,1.0,1.0,1.0,0.8778885863249828,0.9346763038192576,0,0
val,f0a75e0322f11cead4219aa530673fe5eef67580fb6fccc254963c9fc6b58aa1,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f0a75e0322f11cead4219aa530673fe5eef67580fb6fccc254963c9fc6b58aa1/images/f0a75e0322f11cead4219aa530673fe5eef67580fb6fccc254963c9fc6b58aa1.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,13.266,12,13,12,1,0,0.9230769230769231,1.0,0.9600000000000001,0.8867166194560802,0.9398134226745111,1,1
val,f0c9f135c62572f3669a75b2c735e4477dc77fac85e653426ee2b3bcfbed7aaf,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f0c9f135c62572f3669a75b2c735e4477dc77fac85e653426ee2b3bcfbed7aaf/images/f0c9f135c62572f3669a75b2c735e4477dc77fac85e653426ee2b3bcfbed7aaf.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,14.795,24,22,20,2,4,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.896977282891666,0.9441807035272813,-2,2
val,f113626a04125d97b27f21b45a0ce9a686d73dee7b5dbc0725d49194ba0203bd,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f113626a04125d97b27f21b45a0ce9a686d73dee7b5dbc0725d49194ba0203bd/images/f113626a04125d97b27f21b45a0ce9a686d73dee7b5dbc0725d49194ba0203bd.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,15.568,24,23,23,0,1,1.0,0.9583333333333334,0.9787234042553191,0.9312825765667513,0.9641362455705564,-1,1
val,f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27/images/f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,13.914,30,30,30,0,0,1.0,1.0,1.0,0.8828802604441769,0.9372861013781292,0,0
val,f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24/images/f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,17.014,52,59,46,13,6,0.7796610169491526,0.8846153846153846,0.8288288288288288,0.8196906748414258,0.8974510934102914,7,7
val,f29fd9c52e04403cd2c7d43b6fe2479292e53b2f61969d25256d2d2aca7c6a81,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f29fd9c52e04403cd2c7d43b6fe2479292e53b2f61969d25256d2d2aca7c6a81/images/f29fd9c52e04403cd2c7d43b6fe2479292e53b2f61969d25256d2d2aca7c6a81.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,34.705,199,72,20,52,179,0.2777777777777778,0.10050251256281408,0.14760147601476015,0.622448527685558,0.7648743950419403,-127,127
val,f35ab34528e3e2d2589d24cbffc0e10024dfc474a68585d0b5feb7b05aa0067f,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f35ab34528e3e2d2589d24cbffc0e10024dfc474a68585d0b5feb7b05aa0067f/images/f35ab34528e3e2d2589d24cbffc0e10024dfc474a68585d0b5feb7b05aa0067f.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,13.071,9,9,9,0,0,1.0,1.0,1.0,0.8727447358021964,0.9318332031254489,0,0
val,f43169e3d8b4f71e687945b9e72cbfdfe2e40e68842568e6a30c60d64c1378b6,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f43169e3d8b4f71e687945b9e72cbfdfe2e40e68842568e6a30c60d64c1378b6/images/f43169e3d8b4f71e687945b9e72cbfdfe2e40e68842568e6a30c60d64c1378b6.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,13.242,18,19,18,1,0,0.9473684210526315,1.0,0.972972972972973,0.8931371669418302,0.9432379995216684,1,1
val,f487cc82271cf84b4414552aa8b0a9d82d902451ebe8e8bc639d4121c1672ff7,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f487cc82271cf84b4414552aa8b0a9d82d902451ebe8e8bc639d4121c1672ff7/images/f487cc82271cf84b4414552aa8b0a9d82d902451ebe8e8bc639d4121c1672ff7.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,15.108,47,55,46,9,1,0.8363636363636363,0.9787234042553191,0.9019607843137255,0.7065375197698309,0.824425180856601,8,8
val,f4b7c24baf69b8752c49d0eb5db4b7b5e1524945d48e54925bff401d5658045d,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f4b7c24baf69b8752c49d0eb5db4b7b5e1524945d48e54925bff401d5658045d/images/f4b7c24baf69b8752c49d0eb5db4b7b5e1524945d48e54925bff401d5658045d.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,15.955,9,11,7,4,2,0.6363636363636364,0.7777777777777778,0.7000000000000001,0.6976866628898957,0.8134634612126713,2,2
val,f4c4db3df4ff0de90f44b027fc2e28c16bf7e5c75ea75b0a9762bbb7ac86e7a3,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f4c4db3df4ff0de90f44b027fc2e28c16bf7e5c75ea75b0a9762bbb7ac86e7a3/images/f4c4db3df4ff0de90f44b027fc2e28c16bf7e5c75ea75b0a9762bbb7ac86e7a3.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,59.534,68,17,5,12,63,0.29411764705882354,0.07352941176470588,0.11764705882352941,0.6241072931047731,0.7637389784700503,-51,51
val,f4faa3a409014db1865074c5f66a0255f71ae3faba03265da0b3b91f68e8a8f0,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f4faa3a409014db1865074c5f66a0255f71ae3faba03265da0b3b91f68e8a8f0/images/f4faa3a409014db1865074c5f66a0255f71ae3faba03265da0b3b91f68e8a8f0.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,49.082,14,14,14,0,0,1.0,1.0,1.0,0.9126464868633037,0.9540732222576825,0,0
val,f534b43bf37ff946a310a0f08315d76c3fb3394681cf523acef7c0682240072a,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f534b43bf37ff946a310a0f08315d76c3fb3394681cf523acef7c0682240072a/images/f534b43bf37ff946a310a0f08315d76c3fb3394681cf523acef7c0682240072a.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,45.563,18,16,15,1,3,0.9375,0.8333333333333334,0.8823529411764706,0.8664198153153688,0.9235189622963778,-2,2
val,f67e72b7fe0b1e3648ea745ffd395c80705c89b0c0c48227991fe6f5815b2a18,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f67e72b7fe0b1e3648ea745ffd395c80705c89b0c0c48227991fe6f5815b2a18/images/f67e72b7fe0b1e3648ea745ffd395c80705c89b0c0c48227991fe6f5815b2a18.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,38.122,12,13,12,1,0,0.9230769230769231,1.0,0.9600000000000001,0.8754599936700633,0.9330944972323736,1,1
val,f6863b83d75e5927b30e2e326405b588293283c25aaef2251b30c343296b9cb1,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f6863b83d75e5927b30e2e326405b588293283c25aaef2251b30c343296b9cb1/images/f6863b83d75e5927b30e2e326405b588293283c25aaef2251b30c343296b9cb1.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,65.84,92,75,61,14,31,0.8133333333333334,0.6630434782608695,0.7305389221556886,0.7771163230098268,0.871502779184263,-17,17
val,f6b16c885c0b2bc0d0eb2bb2eeb0a2753ebafb5a7a91da10e89b0b0478984637,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f6b16c885c0b2bc0d0eb2bb2eeb0a2753ebafb5a7a91da10e89b0b0478984637/images/f6b16c885c0b2bc0d0eb2bb2eeb0a2753ebafb5a7a91da10e89b0b0478984637.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,36.467,8,8,7,1,1,0.875,0.875,0.875,0.8282119498519176,0.9040374722780167,0,0
val,f6cb37ebf29c225284c8415962f7287abe7007fae8fe3d8a3899b608b832d7d5,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f6cb37ebf29c225284c8415962f7287abe7007fae8fe3d8a3899b608b832d7d5/images/f6cb37ebf29c225284c8415962f7287abe7007fae8fe3d8a3899b608b832d7d5.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,43.686,17,17,17,0,0,1.0,1.0,1.0,0.9226609621324583,0.9593865239187439,0,0
val,f728de04267283f0b4daab9a840e7433b2c6034baf195fd526850439c9297687,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f728de04267283f0b4daab9a840e7433b2c6034baf195fd526850439c9297687/images/f728de04267283f0b4daab9a840e7433b2c6034baf195fd526850439c9297687.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,78.757,54,48,38,10,16,0.7916666666666666,0.7037037037037037,0.7450980392156864,0.824301594284501,0.9010418722910679,-6,6
val,f73e37957c74f554be132986f38b6f1d75339f636dfe2b681a0cf3f88d2733af,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f73e37957c74f554be132986f38b6f1d75339f636dfe2b681a0cf3f88d2733af/images/f73e37957c74f554be132986f38b6f1d75339f636dfe2b681a0cf3f88d2733af.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,49.469,37,38,31,7,6,0.8157894736842105,0.8378378378378378,0.8266666666666665,0.7288658641843339,0.8403806176331562,1,1
val,f7e5dcfc9c93183c668c5a4ab028d5faad54fb54298711f2caae0508aa978300,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f7e5dcfc9c93183c668c5a4ab028d5faad54fb54298711f2caae0508aa978300/images/f7e5dcfc9c93183c668c5a4ab028d5faad54fb54298711f2caae0508aa978300.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,65.548,26,31,22,9,4,0.7096774193548387,0.8461538461538461,0.7719298245614036,0.7807833586119056,0.8725578109551523,5,5
val,f7eaaf420b5204c4a42577428b7cd897a53ef07b759ccbba3ed30a3548ca5605,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f7eaaf420b5204c4a42577428b7cd897a53ef07b759ccbba3ed30a3548ca5605/images/f7eaaf420b5204c4a42577428b7cd897a53ef07b759ccbba3ed30a3548ca5605.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,45.878,11,12,11,1,0,0.9166666666666666,1.0,0.9565217391304348,0.8807416294178471,0.9362367465703417,1,1
val,f81ca7ee25e733ff37240c34c8e3044d9937bb0166e315952ebde3f237ecb86f,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f81ca7ee25e733ff37240c34c8e3044d9937bb0166e315952ebde3f237ecb86f/images/f81ca7ee25e733ff37240c34c8e3044d9937bb0166e315952ebde3f237ecb86f.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,45.96,20,19,17,2,3,0.8947368421052632,0.85,0.8717948717948718,0.8732459289449499,0.9313121571863389,-1,1
val,f8e74d4006dd68c1dbe68df7be905835e00d8ba4916f3b18884509a15fdc0b55,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f8e74d4006dd68c1dbe68df7be905835e00d8ba4916f3b18884509a15fdc0b55/images/f8e74d4006dd68c1dbe68df7be905835e00d8ba4916f3b18884509a15fdc0b55.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,57.578,57,45,37,8,20,0.8222222222222222,0.6491228070175439,0.7254901960784313,0.7783432320577728,0.8724014707244471,-12,12
val,f93ec5e683d81005ffc2a84a1c0299b2406ad14b764b824e013f7ca3a13833b5,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f93ec5e683d81005ffc2a84a1c0299b2406ad14b764b824e013f7ca3a13833b5/images/f93ec5e683d81005ffc2a84a1c0299b2406ad14b764b824e013f7ca3a13833b5.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,53.191,32,32,31,1,1,0.96875,0.96875,0.96875,0.8574120787778262,0.9220209979298905,0,0
val,f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886/images/f952cc65376009cfad8249e53b9b2c0daaa3553e897096337d143c625c2df886.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,131.276,151,191,110,81,41,0.5759162303664922,0.7284768211920529,0.6432748538011696,0.68238861816779,0.8077355702550132,40,40
val,f9ac03b0344ce8c48bc058448541f9211a1e5f4c94fdaf633dd534328d8610ab,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f9ac03b0344ce8c48bc058448541f9211a1e5f4c94fdaf633dd534328d8610ab/images/f9ac03b0344ce8c48bc058448541f9211a1e5f4c94fdaf633dd534328d8610ab.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,54.213,20,22,20,2,0,0.9090909090909091,1.0,0.9523809523809523,0.8635675842015361,0.9261955558533173,2,2
val,f9ea1a1159c33f39bbe5f18bb278d961188b40508277eab7c0b4b91219b37b5d,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f9ea1a1159c33f39bbe5f18bb278d961188b40508277eab7c0b4b91219b37b5d/images/f9ea1a1159c33f39bbe5f18bb278d961188b40508277eab7c0b4b91219b37b5d.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,48.552,25,20,19,1,6,0.95,0.76,0.8444444444444444,0.8738305106895945,0.9302662237253431,-5,5
val,fa73f24532b3667718ede7ac5c2e24ad7d3cae17b0a42ed17bbb81b15c28f4ae,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fa73f24532b3667718ede7ac5c2e24ad7d3cae17b0a42ed17bbb81b15c28f4ae/images/fa73f24532b3667718ede7ac5c2e24ad7d3cae17b0a42ed17bbb81b15c28f4ae.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,45.915,7,9,5,4,2,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.7727034828629111,0.8710053972593255,2,2
val,fa751ff3a6332c95cb5cb1d28563553914295e9e7d35c4b6bd267241e8a0787c,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fa751ff3a6332c95cb5cb1d28563553914295e9e7d35c4b6bd267241e8a0787c/images/fa751ff3a6332c95cb5cb1d28563553914295e9e7d35c4b6bd267241e8a0787c.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,61.633,43,44,43,1,0,0.9772727272727273,1.0,0.9885057471264368,0.8428956495812879,0.9140531620780039,1,1
val,fadeb0ab092833f27daaeb3e24223eb090f9536b83f68cde8f49df7c544f711b,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fadeb0ab092833f27daaeb3e24223eb090f9536b83f68cde8f49df7c544f711b/images/fadeb0ab092833f27daaeb3e24223eb090f9536b83f68cde8f49df7c544f711b.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,58.109,39,49,36,13,3,0.7346938775510204,0.9230769230769231,0.8181818181818182,0.7356923160890797,0.8438388498240378,10,10
val,fc22db33a2495f58f118bc182c0087e140df14ccb8dad51373e1a54381f683de,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fc22db33a2495f58f118bc182c0087e140df14ccb8dad51373e1a54381f683de/images/fc22db33a2495f58f118bc182c0087e140df14ccb8dad51373e1a54381f683de.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,121.049,89,90,84,6,5,0.9333333333333333,0.9438202247191011,0.9385474860335196,0.8131259936801343,0.8957589719397075,1,1
val,fc345dac2205deb169bd70197f07f053bada80b61ffa69fdfb490758323ead69,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fc345dac2205deb169bd70197f07f053bada80b61ffa69fdfb490758323ead69/images/fc345dac2205deb169bd70197f07f053bada80b61ffa69fdfb490758323ead69.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,52.734,10,10,10,0,0,1.0,1.0,1.0,0.8931194980586696,0.9430803113554053,0,0
val,fc5452f612a0f972fe55cc677055ede662af6723b5c1615ad539b8a4bd279bdb,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fc5452f612a0f972fe55cc677055ede662af6723b5c1615ad539b8a4bd279bdb/images/fc5452f612a0f972fe55cc677055ede662af6723b5c1615ad539b8a4bd279bdb.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,54.223,32,36,27,9,5,0.75,0.84375,0.7941176470588235,0.7755022522621965,0.8694634490825309,4,4
val,fc9269fb2e651cd4a32b65ae164f79b0a2ea823e0a83508c85d7985a6bed43cf,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fc9269fb2e651cd4a32b65ae164f79b0a2ea823e0a83508c85d7985a6bed43cf/images/fc9269fb2e651cd4a32b65ae164f79b0a2ea823e0a83508c85d7985a6bed43cf.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,41.018,5,6,5,1,0,0.8333333333333334,1.0,0.9090909090909091,0.8534150641025642,0.9193190285869562,1,1
val,fd8065bcb1afdbed19e028465d5d00cd2ecadc4558de05c6fa28bea3c817aa22,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fd8065bcb1afdbed19e028465d5d00cd2ecadc4558de05c6fa28bea3c817aa22/images/fd8065bcb1afdbed19e028465d5d00cd2ecadc4558de05c6fa28bea3c817aa22.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,72.568,52,62,47,15,5,0.7580645161290323,0.9038461538461539,0.8245614035087719,0.7776636863887346,0.8711830244420736,10,10
val,fdda64c47361b0d1a146e5b7b48dc6b7de615ea80b31f01227a3b16469589528,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fdda64c47361b0d1a146e5b7b48dc6b7de615ea80b31f01227a3b16469589528/images/fdda64c47361b0d1a146e5b7b48dc6b7de615ea80b31f01227a3b16469589528.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,55.685,30,32,23,9,7,0.71875,0.7666666666666667,0.7419354838709677,0.7007486937663849,0.8218076367040159,2,2
val,fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba/images/fe80a2cf3c93dafad8c364fdd1646b0ba4db056cdb7bdb81474f957064812bba.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,49.206,11,11,11,0,0,1.0,1.0,1.0,0.8840337783396387,0.9380962734891368,0,0
val,fec226e45f49ab81ab71e0eaa1248ba09b56a328338dce93a43f4044eababed5,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/fec226e45f49ab81ab71e0eaa1248ba09b56a328338dce93a43f4044eababed5/images/fec226e45f49ab81ab71e0eaa1248ba09b56a328338dce93a43f4044eababed5.png,results/supervised/yolo_fixed_budget_train_run/weights/best.pt,0.5,0.25,512,44.568,13,13,13,0,0,1.0,1.0,1.0,0.8298332917717577,0.9040054853198569,0,0
