split,budget,image_id,source_image_path,checkpoint,iou_threshold,conf,imgsz,latency_ms,true_instances,pred_instances,matched_instances,false_positives,false_negatives,precision,recall,object_f1,mean_matched_iou,mean_matched_dice,count_error,absolute_count_error
val,budget_250,e66f25e175abab08ecb4e5f6859db64a211e0ddffb262d7e727b9d9bd4aad2d2,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/e66f25e175abab08ecb4e5f6859db64a211e0ddffb262d7e727b9d9bd4aad2d2/images/e66f25e175abab08ecb4e5f6859db64a211e0ddffb262d7e727b9d9bd4aad2d2.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,14.878,11,11,11,0,0,1.0,1.0,1.0,0.8366397732632957,0.9073582501131249,0,0
val,budget_250,e7a3a7c99483c243742b6cfa74e81cd48f126dcef004016ad0151df6c16a6243,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/e7a3a7c99483c243742b6cfa74e81cd48f126dcef004016ad0151df6c16a6243/images/e7a3a7c99483c243742b6cfa74e81cd48f126dcef004016ad0151df6c16a6243.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,39.474,150,160,144,16,6,0.9,0.96,0.9290322580645162,0.8232952572719845,0.9014449348039819,10,10
val,budget_250,e81c758e1ca177b0942ecad62cf8d321ffc315376135bcbed3df932a6e5b40c0,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/e81c758e1ca177b0942ecad62cf8d321ffc315376135bcbed3df932a6e5b40c0/images/e81c758e1ca177b0942ecad62cf8d321ffc315376135bcbed3df932a6e5b40c0.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,21.028,47,56,35,21,12,0.625,0.7446808510638298,0.6796116504854368,0.7452534015336563,0.8498206130512644,9,9
val,budget_250,e856511ac1c34d24320eb7c56c05a4a3340d06667b4f5b8e8df615d415c7f650,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/e856511ac1c34d24320eb7c56c05a4a3340d06667b4f5b8e8df615d415c7f650/images/e856511ac1c34d24320eb7c56c05a4a3340d06667b4f5b8e8df615d415c7f650.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,15.424,27,38,26,12,1,0.6842105263157895,0.9629629629629629,0.7999999999999999,0.7765792971064295,0.8692270697201269,11,11
val,budget_250,e9b8ad127f2163438b6236c74938f43d7b4863aaf39a16367f4af59bfd96597b,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/e9b8ad127f2163438b6236c74938f43d7b4863aaf39a16367f4af59bfd96597b/images/e9b8ad127f2163438b6236c74938f43d7b4863aaf39a16367f4af59bfd96597b.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,13.502,12,13,12,1,0,0.9230769230769231,1.0,0.9600000000000001,0.7896859132218954,0.8787967585100153,1,1
val,budget_250,ea00f5a91ca75e745d675201cc62d7db266f8e2787033e15a7dd5f1cc5c0ad72,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ea00f5a91ca75e745d675201cc62d7db266f8e2787033e15a7dd5f1cc5c0ad72/images/ea00f5a91ca75e745d675201cc62d7db266f8e2787033e15a7dd5f1cc5c0ad72.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,14.884,40,41,40,1,0,0.975609756097561,1.0,0.9876543209876543,0.8727774446314747,0.9312252610163412,1,1
val,budget_250,ea94ba4b01d1bd5f7768d10e0ac547743791033df545c71fcec442d0cb5cb5e7,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ea94ba4b01d1bd5f7768d10e0ac547743791033df545c71fcec442d0cb5cb5e7/images/ea94ba4b01d1bd5f7768d10e0ac547743791033df545c71fcec442d0cb5cb5e7.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,20.2,42,45,35,10,7,0.7777777777777778,0.8333333333333334,0.8045977011494253,0.7980949094596849,0.8834876826175411,3,3
val,budget_250,ead9464a50a17f74bf1b6471d94ecce8d887cf518c8fedc6c6048eb948bc4e49,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ead9464a50a17f74bf1b6471d94ecce8d887cf518c8fedc6c6048eb948bc4e49/images/ead9464a50a17f74bf1b6471d94ecce8d887cf518c8fedc6c6048eb948bc4e49.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,14.079,6,6,6,0,0,1.0,1.0,1.0,0.9106075541337858,0.9531626771747269,0,0
val,budget_250,eb1df8ed879d04b36980b0958a0e8fc446ad08c0bdcf3b5f42e3db023187c7e5,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/eb1df8ed879d04b36980b0958a0e8fc446ad08c0bdcf3b5f42e3db023187c7e5/images/eb1df8ed879d04b36980b0958a0e8fc446ad08c0bdcf3b5f42e3db023187c7e5.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,26.699,59,67,51,16,8,0.7611940298507462,0.864406779661017,0.8095238095238095,0.8300712418368246,0.9042446674693955,8,8
val,budget_250,eb96fc6cbf6880bf05c4309857ae33844a4bc2152e228eff31024e5265cf9fc3,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/eb96fc6cbf6880bf05c4309857ae33844a4bc2152e228eff31024e5265cf9fc3/images/eb96fc6cbf6880bf05c4309857ae33844a4bc2152e228eff31024e5265cf9fc3.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,14.306,8,9,8,1,0,0.8888888888888888,1.0,0.9411764705882353,0.8853086272621259,0.9372959715084732,1,1
val,budget_250,ebc18868864ad075548cc1784f4f9a237bb98335f9645ee727dac8332a3e3716,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ebc18868864ad075548cc1784f4f9a237bb98335f9645ee727dac8332a3e3716/images/ebc18868864ad075548cc1784f4f9a237bb98335f9645ee727dac8332a3e3716.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,16.549,19,18,14,4,5,0.7777777777777778,0.7368421052631579,0.7567567567567567,0.8142066430274139,0.8925025001107862,-1,1
val,budget_250,ec031f176dafe0b36547068ce42eab39428ec7995dac1b3ea52d1db79b61fdeb,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ec031f176dafe0b36547068ce42eab39428ec7995dac1b3ea52d1db79b61fdeb/images/ec031f176dafe0b36547068ce42eab39428ec7995dac1b3ea52d1db79b61fdeb.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,15.266,9,9,9,0,0,1.0,1.0,1.0,0.8713161322327804,0.9310543131129586,0,0
val,budget_250,ec486143ecfec847c22cd8cbc207d85312bcf38e61c9b9a805e0d12add62da8d,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ec486143ecfec847c22cd8cbc207d85312bcf38e61c9b9a805e0d12add62da8d/images/ec486143ecfec847c22cd8cbc207d85312bcf38e61c9b9a805e0d12add62da8d.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,14.491,11,12,11,1,0,0.9166666666666666,1.0,0.9565217391304348,0.8477855465177072,0.9163687604780368,1,1
val,budget_250,ecb36c90cdd20245d89173c106f3c6a2d124d07bdea0ae202fb1efa49b0cd169,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ecb36c90cdd20245d89173c106f3c6a2d124d07bdea0ae202fb1efa49b0cd169/images/ecb36c90cdd20245d89173c106f3c6a2d124d07bdea0ae202fb1efa49b0cd169.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,35.831,120,122,117,5,3,0.9590163934426229,0.975,0.9669421487603306,0.8479298175160234,0.9163087232794076,2,2
val,budget_250,ed4b8e0d756836be7acb2e2b7799c473b52424e3092a71d3c6d23558e500dc4c,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ed4b8e0d756836be7acb2e2b7799c473b52424e3092a71d3c6d23558e500dc4c/images/ed4b8e0d756836be7acb2e2b7799c473b52424e3092a71d3c6d23558e500dc4c.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,19.13,76,83,76,7,0,0.9156626506024096,1.0,0.9559748427672956,0.8310035680290032,0.9053210005796215,7,7
val,budget_250,ed5be4b63e9506ad64660dd92a098ffcc0325195298c13c815a73773f1efc279,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ed5be4b63e9506ad64660dd92a098ffcc0325195298c13c815a73773f1efc279/images/ed5be4b63e9506ad64660dd92a098ffcc0325195298c13c815a73773f1efc279.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,17.687,42,50,36,14,6,0.72,0.8571428571428571,0.782608695652174,0.7827775513802363,0.8743239063954735,8,8
val,budget_250,ed8c31b001a0c23c33402f94a5ee6b0209e0c6419eb52d5d02255513e3a672fc,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ed8c31b001a0c23c33402f94a5ee6b0209e0c6419eb52d5d02255513e3a672fc/images/ed8c31b001a0c23c33402f94a5ee6b0209e0c6419eb52d5d02255513e3a672fc.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,18.101,91,91,82,9,9,0.9010989010989011,0.9010989010989011,0.9010989010989011,0.7844860253757442,0.8772245317198681,0,0
val,budget_250,edd36ed822e7ed760ff73e0524df22aa5bf5c565efcdc6c39603239c0896e7a8,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/edd36ed822e7ed760ff73e0524df22aa5bf5c565efcdc6c39603239c0896e7a8/images/edd36ed822e7ed760ff73e0524df22aa5bf5c565efcdc6c39603239c0896e7a8.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,14.816,49,54,43,11,6,0.7962962962962963,0.8775510204081632,0.8349514563106796,0.7211379653653885,0.8339504429572316,5,5
val,budget_250,ee927e8255096971ddae1bd975cf80c4ad7c847c82d0b5f5dd2ddfe5407007ee,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ee927e8255096971ddae1bd975cf80c4ad7c847c82d0b5f5dd2ddfe5407007ee/images/ee927e8255096971ddae1bd975cf80c4ad7c847c82d0b5f5dd2ddfe5407007ee.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,16.282,65,56,52,4,13,0.9285714285714286,0.8,0.859504132231405,0.7567974621606199,0.8592825599122751,-9,9
val,budget_250,eeb142344e9de3250ab748f93940bf06be70d5078337680998468a134a101698,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/eeb142344e9de3250ab748f93940bf06be70d5078337680998468a134a101698/images/eeb142344e9de3250ab748f93940bf06be70d5078337680998468a134a101698.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,19.45,50,50,45,5,5,0.9,0.9,0.9,0.7687069878360655,0.865568875123607,0,0
val,budget_250,ef3ef194e5657fda708ecbd3eb6530286ed2ba23c88efb9f1715298975c73548,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ef3ef194e5657fda708ecbd3eb6530286ed2ba23c88efb9f1715298975c73548/images/ef3ef194e5657fda708ecbd3eb6530286ed2ba23c88efb9f1715298975c73548.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,94.91,75,102,65,37,10,0.6372549019607843,0.8666666666666667,0.7344632768361582,0.7767488806340039,0.868949437384683,27,27
val,budget_250,ef6634efb46567d87b811be786b18c4cd0e2cda23d79b65d6afe0d259ef3ade6,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/ef6634efb46567d87b811be786b18c4cd0e2cda23d79b65d6afe0d259ef3ade6/images/ef6634efb46567d87b811be786b18c4cd0e2cda23d79b65d6afe0d259ef3ade6.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,64.144,32,35,30,5,2,0.8571428571428571,0.9375,0.8955223880597014,0.7406423656559077,0.8478243673797926,3,3
val,budget_250,f01a9742c43a69f087700a43893f713878e537bae8e44f76b957f09519601ad6,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f01a9742c43a69f087700a43893f713878e537bae8e44f76b957f09519601ad6/images/f01a9742c43a69f087700a43893f713878e537bae8e44f76b957f09519601ad6.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,78.068,28,28,28,0,0,1.0,1.0,1.0,0.8855521106765607,0.9390849741158073,0,0
val,budget_250,f0a75e0322f11cead4219aa530673fe5eef67580fb6fccc254963c9fc6b58aa1,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f0a75e0322f11cead4219aa530673fe5eef67580fb6fccc254963c9fc6b58aa1/images/f0a75e0322f11cead4219aa530673fe5eef67580fb6fccc254963c9fc6b58aa1.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,14.701,12,12,12,0,0,1.0,1.0,1.0,0.8770970443478365,0.9336794529038944,0,0
val,budget_250,f0c9f135c62572f3669a75b2c735e4477dc77fac85e653426ee2b3bcfbed7aaf,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f0c9f135c62572f3669a75b2c735e4477dc77fac85e653426ee2b3bcfbed7aaf/images/f0c9f135c62572f3669a75b2c735e4477dc77fac85e653426ee2b3bcfbed7aaf.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,15.624,24,22,20,2,4,0.9090909090909091,0.8333333333333334,0.8695652173913043,0.9107423402368362,0.9520032072191519,-2,2
val,budget_250,f113626a04125d97b27f21b45a0ce9a686d73dee7b5dbc0725d49194ba0203bd,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f113626a04125d97b27f21b45a0ce9a686d73dee7b5dbc0725d49194ba0203bd/images/f113626a04125d97b27f21b45a0ce9a686d73dee7b5dbc0725d49194ba0203bd.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,17.848,24,23,23,0,1,1.0,0.9583333333333334,0.9787234042553191,0.9401718557405728,0.9687900102893153,-1,1
val,budget_250,f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27/images/f20eb4592e7d3cf58d421a9c34832d33adcdcbd0e17b7bf009a013847608da27.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,15.958,30,30,30,0,0,1.0,1.0,1.0,0.8706380158679422,0.929666621386666,0,0
val,budget_250,f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24/images/f26f4c2c70c38fe12e00d5a814d5116691f2ca548908126923fd76ddd665ed24.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,15.584,52,57,46,11,6,0.8070175438596491,0.8846153846153846,0.8440366972477065,0.7840274939128903,0.8747274046453262,5,5
val,budget_250,f29fd9c52e04403cd2c7d43b6fe2479292e53b2f61969d25256d2d2aca7c6a81,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f29fd9c52e04403cd2c7d43b6fe2479292e53b2f61969d25256d2d2aca7c6a81/images/f29fd9c52e04403cd2c7d43b6fe2479292e53b2f61969d25256d2d2aca7c6a81.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,49.516,199,125,43,82,156,0.344,0.21608040201005024,0.26543209876543206,0.5973568321066195,0.7452485026012831,-74,74
val,budget_250,f35ab34528e3e2d2589d24cbffc0e10024dfc474a68585d0b5feb7b05aa0067f,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f35ab34528e3e2d2589d24cbffc0e10024dfc474a68585d0b5feb7b05aa0067f/images/f35ab34528e3e2d2589d24cbffc0e10024dfc474a68585d0b5feb7b05aa0067f.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,18.375,9,9,9,0,0,1.0,1.0,1.0,0.873267886113119,0.9321757261707605,0,0
val,budget_250,f43169e3d8b4f71e687945b9e72cbfdfe2e40e68842568e6a30c60d64c1378b6,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f43169e3d8b4f71e687945b9e72cbfdfe2e40e68842568e6a30c60d64c1378b6/images/f43169e3d8b4f71e687945b9e72cbfdfe2e40e68842568e6a30c60d64c1378b6.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,15.129,18,20,18,2,0,0.9,1.0,0.9473684210526316,0.8926409371497191,0.9430572925097249,2,2
val,budget_250,f487cc82271cf84b4414552aa8b0a9d82d902451ebe8e8bc639d4121c1672ff7,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f487cc82271cf84b4414552aa8b0a9d82d902451ebe8e8bc639d4121c1672ff7/images/f487cc82271cf84b4414552aa8b0a9d82d902451ebe8e8bc639d4121c1672ff7.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,19.128,47,60,44,16,3,0.7333333333333333,0.9361702127659575,0.822429906542056,0.7729651656713387,0.8701884576298439,13,13
val,budget_250,f4b7c24baf69b8752c49d0eb5db4b7b5e1524945d48e54925bff401d5658045d,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f4b7c24baf69b8752c49d0eb5db4b7b5e1524945d48e54925bff401d5658045d/images/f4b7c24baf69b8752c49d0eb5db4b7b5e1524945d48e54925bff401d5658045d.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,16.603,9,12,7,5,2,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.8482508300076373,0.9173344471370501,3,3
val,budget_250,f4c4db3df4ff0de90f44b027fc2e28c16bf7e5c75ea75b0a9762bbb7ac86e7a3,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f4c4db3df4ff0de90f44b027fc2e28c16bf7e5c75ea75b0a9762bbb7ac86e7a3/images/f4c4db3df4ff0de90f44b027fc2e28c16bf7e5c75ea75b0a9762bbb7ac86e7a3.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,28.994,68,33,12,21,56,0.36363636363636365,0.17647058823529413,0.23762376237623764,0.6162172813405085,0.7612817709364442,-35,35
val,budget_250,f4faa3a409014db1865074c5f66a0255f71ae3faba03265da0b3b91f68e8a8f0,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f4faa3a409014db1865074c5f66a0255f71ae3faba03265da0b3b91f68e8a8f0/images/f4faa3a409014db1865074c5f66a0255f71ae3faba03265da0b3b91f68e8a8f0.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,22.197,14,14,14,0,0,1.0,1.0,1.0,0.9148115816560324,0.9552587957050183,0,0
val,budget_250,f534b43bf37ff946a310a0f08315d76c3fb3394681cf523acef7c0682240072a,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f534b43bf37ff946a310a0f08315d76c3fb3394681cf523acef7c0682240072a/images/f534b43bf37ff946a310a0f08315d76c3fb3394681cf523acef7c0682240072a.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,16.371,18,16,15,1,3,0.9375,0.8333333333333334,0.8823529411764706,0.8721018797500257,0.9269902008253925,-2,2
val,budget_250,f67e72b7fe0b1e3648ea745ffd395c80705c89b0c0c48227991fe6f5815b2a18,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f67e72b7fe0b1e3648ea745ffd395c80705c89b0c0c48227991fe6f5815b2a18/images/f67e72b7fe0b1e3648ea745ffd395c80705c89b0c0c48227991fe6f5815b2a18.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,19.002,12,12,11,1,1,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8962530300698682,0.9448476956746099,0,0
val,budget_250,f6863b83d75e5927b30e2e326405b588293283c25aaef2251b30c343296b9cb1,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f6863b83d75e5927b30e2e326405b588293283c25aaef2251b30c343296b9cb1/images/f6863b83d75e5927b30e2e326405b588293283c25aaef2251b30c343296b9cb1.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,21.635,92,77,64,13,28,0.8311688311688312,0.6956521739130435,0.7573964497041421,0.807026496669364,0.891093377059267,-15,15
val,budget_250,f6b16c885c0b2bc0d0eb2bb2eeb0a2753ebafb5a7a91da10e89b0b0478984637,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f6b16c885c0b2bc0d0eb2bb2eeb0a2753ebafb5a7a91da10e89b0b0478984637/images/f6b16c885c0b2bc0d0eb2bb2eeb0a2753ebafb5a7a91da10e89b0b0478984637.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,14.713,8,8,7,1,1,0.875,0.875,0.875,0.8209942008586556,0.8996338813923203,0,0
val,budget_250,f6cb37ebf29c225284c8415962f7287abe7007fae8fe3d8a3899b608b832d7d5,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f6cb37ebf29c225284c8415962f7287abe7007fae8fe3d8a3899b608b832d7d5/images/f6cb37ebf29c225284c8415962f7287abe7007fae8fe3d8a3899b608b832d7d5.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,15.334,17,17,17,0,0,1.0,1.0,1.0,0.9257061935165938,0.9610088645258753,0,0
val,budget_250,f728de04267283f0b4daab9a840e7433b2c6034baf195fd526850439c9297687,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f728de04267283f0b4daab9a840e7433b2c6034baf195fd526850439c9297687/images/f728de04267283f0b4daab9a840e7433b2c6034baf195fd526850439c9297687.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,128.538,54,51,41,10,13,0.803921568627451,0.7592592592592593,0.780952380952381,0.8238654847819936,0.9011683050503166,-3,3
val,budget_250,f73e37957c74f554be132986f38b6f1d75339f636dfe2b681a0cf3f88d2733af,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f73e37957c74f554be132986f38b6f1d75339f636dfe2b681a0cf3f88d2733af/images/f73e37957c74f554be132986f38b6f1d75339f636dfe2b681a0cf3f88d2733af.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,21.684,37,44,30,14,7,0.6818181818181818,0.8108108108108109,0.7407407407407407,0.806428701913476,0.8913793893085059,7,7
val,budget_250,f7e5dcfc9c93183c668c5a4ab028d5faad54fb54298711f2caae0508aa978300,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f7e5dcfc9c93183c668c5a4ab028d5faad54fb54298711f2caae0508aa978300/images/f7e5dcfc9c93183c668c5a4ab028d5faad54fb54298711f2caae0508aa978300.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,19.037,26,28,22,6,4,0.7857142857142857,0.8461538461538461,0.8148148148148148,0.7893530801445036,0.8780412744331987,2,2
val,budget_250,f7eaaf420b5204c4a42577428b7cd897a53ef07b759ccbba3ed30a3548ca5605,/home/user/cellseg-robustness-diagnostic/data/raw/dsb2018/stage1_train/f7eaaf420b5204c4a42577428b7cd897a53ef07b759ccbba3ed30a3548ca5605/images/f7eaaf420b5204c4a42577428b7cd897a53ef07b759ccbba3ed30a3548ca5605.png,results/supervised/yolo_label_budget_diagnostic_train_runs/budget_250/weights/best.pt,0.5,0.25,512,14.961,11,13,11,2,0,0.8461538461538461,1.0,0.9166666666666666,0.8788398814556928,0.9353009244222725,2,2
