split,image_id,method,method_label,perturbation,clean_object_f1,object_f1,absolute_object_f1_drop,relative_object_f1_drop,clean_precision,precision,precision_drop,clean_recall,recall,recall_drop,clean_absolute_count_error,absolute_count_error,absolute_count_error_delta,true_instances,pred_instances,false_positives,false_negatives,no_prediction
stage1_train_full,5953af5080d981b554529971903d8bee9871457a4361b51f04ba04f43793dd8f,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.5625,0.6557,-0.0932,-0.1658,0.5455,0.6667,-0.1212,0.5806,0.6452,-0.0645,2,1,-1,31,30,10,11,False
stage1_train_full,5953af5080d981b554529971903d8bee9871457a4361b51f04ba04f43793dd8f,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.5625,0.6032,-0.0407,-0.0723,0.5455,0.5938,-0.0483,0.5806,0.6129,-0.0323,2,1,-1,31,32,13,12,False
stage1_train_full,5953af5080d981b554529971903d8bee9871457a4361b51f04ba04f43793dd8f,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.5625,0.6562,-0.0938,-0.1667,0.5455,0.6364,-0.0909,0.5806,0.6774,-0.0968,2,2,0,31,33,12,10,False
stage1_train_full,5afb7932e9c7328f4fb1d7a8166a3699d6cdc5192b93758a75e9956f1513c5a3,cellpose_cpsam,Cellpose-SAM,clean,0.9669,0.9669,0.0,0.0,0.9669,0.9669,0.0,0.9669,0.9669,0.0,0,0,0,272,272,9,9,False
stage1_train_full,5afb7932e9c7328f4fb1d7a8166a3699d6cdc5192b93758a75e9956f1513c5a3,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9669,0.9628,0.0041,0.0042,0.9669,0.9737,-0.0068,0.9669,0.9522,0.0147,0,6,6,272,266,7,13,False
stage1_train_full,5afb7932e9c7328f4fb1d7a8166a3699d6cdc5192b93758a75e9956f1513c5a3,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9669,0.9627,0.0042,0.0044,0.9669,0.9773,-0.0104,0.9669,0.9485,0.0184,0,8,8,272,264,6,14,False
stage1_train_full,5afb7932e9c7328f4fb1d7a8166a3699d6cdc5192b93758a75e9956f1513c5a3,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9669,0.9721,-0.0052,-0.0053,0.9669,0.9849,-0.018,0.9669,0.9596,0.0074,0,7,7,272,265,4,11,False
stage1_train_full,5afb7932e9c7328f4fb1d7a8166a3699d6cdc5192b93758a75e9956f1513c5a3,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9669,0.9723,-0.0054,-0.0055,0.9669,0.9777,-0.0108,0.9669,0.9669,0.0,0,3,3,272,269,6,9,False
stage1_train_full,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,cellpose_cpsam,Cellpose-SAM,clean,0.9615,0.9615,0.0,0.0,1.0,1.0,0.0,0.9259,0.9259,0.0,2,2,0,27,25,0,2,False
stage1_train_full,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9615,0.9615,0.0,0.0,1.0,1.0,0.0,0.9259,0.9259,0.0,2,2,0,27,25,0,2,False
stage1_train_full,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9615,0.9615,0.0,0.0,1.0,1.0,0.0,0.9259,0.9259,0.0,2,2,0,27,25,0,2,False
stage1_train_full,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9615,0.9615,0.0,0.0,1.0,1.0,0.0,0.9259,0.9259,0.0,2,2,0,27,25,0,2,False
stage1_train_full,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9615,0.9615,0.0,0.0,1.0,1.0,0.0,0.9259,0.9259,0.0,2,2,0,27,25,0,2,False
stage1_train_full,5b0bde771bc67c505d1b59405cbcad0a2766ec3ee4e35852e959552c1b454233,cellpose_cpsam,Cellpose-SAM,clean,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,10,10,0,0,False
stage1_train_full,5b0bde771bc67c505d1b59405cbcad0a2766ec3ee4e35852e959552c1b454233,cellpose_cpsam,Cellpose-SAM,gaussian_noise,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,10,10,0,0,False
stage1_train_full,5b0bde771bc67c505d1b59405cbcad0a2766ec3ee4e35852e959552c1b454233,cellpose_cpsam,Cellpose-SAM,gaussian_blur,1.0,0.8421,0.1579,0.1579,1.0,0.8889,0.1111,1.0,0.8,0.2,0,1,1,10,9,1,2,False
stage1_train_full,5b0bde771bc67c505d1b59405cbcad0a2766ec3ee4e35852e959552c1b454233,cellpose_cpsam,Cellpose-SAM,downsample_upsample,1.0,0.8421,0.1579,0.1579,1.0,0.8889,0.1111,1.0,0.8,0.2,0,1,1,10,9,1,2,False
stage1_train_full,5b0bde771bc67c505d1b59405cbcad0a2766ec3ee4e35852e959552c1b454233,cellpose_cpsam,Cellpose-SAM,contrast_inversion,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,10,10,0,0,False
stage1_train_full,5b12df18e4ae4df5af06052584cf0e6bef58ee2a220653890636eef88a944e14,cellpose_cpsam,Cellpose-SAM,clean,0.9286,0.9286,0.0,0.0,1.0,1.0,0.0,0.8667,0.8667,0.0,2,2,0,15,13,0,2,False
stage1_train_full,5b12df18e4ae4df5af06052584cf0e6bef58ee2a220653890636eef88a944e14,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9286,0.8462,0.0824,0.0888,1.0,1.0,0.0,0.8667,0.7333,0.1333,2,4,2,15,11,0,4,False
stage1_train_full,5b12df18e4ae4df5af06052584cf0e6bef58ee2a220653890636eef88a944e14,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9286,0.8462,0.0824,0.0888,1.0,1.0,0.0,0.8667,0.7333,0.1333,2,4,2,15,11,0,4,False
stage1_train_full,5b12df18e4ae4df5af06052584cf0e6bef58ee2a220653890636eef88a944e14,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9286,0.8889,0.0397,0.0427,1.0,1.0,0.0,0.8667,0.8,0.0667,2,3,1,15,12,0,3,False
stage1_train_full,5b12df18e4ae4df5af06052584cf0e6bef58ee2a220653890636eef88a944e14,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9286,0.8889,0.0397,0.0427,1.0,1.0,0.0,0.8667,0.8,0.0667,2,3,1,15,12,0,3,False
stage1_train_full,5b2ccfb94dedf2ec8797c0404fc324888e35ab903c41bb26f070552033ca8e6c,cellpose_cpsam,Cellpose-SAM,clean,0.9189,0.9189,0.0,0.0,0.8947,0.8947,0.0,0.9444,0.9444,0.0,2,2,0,36,38,4,2,False
stage1_train_full,5b2ccfb94dedf2ec8797c0404fc324888e35ab903c41bb26f070552033ca8e6c,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9189,0.88,0.0389,0.0424,0.8947,0.8462,0.0486,0.9444,0.9167,0.0278,2,3,1,36,39,6,3,False
stage1_train_full,5b2ccfb94dedf2ec8797c0404fc324888e35ab903c41bb26f070552033ca8e6c,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9189,0.9189,0.0,0.0,0.8947,0.8947,0.0,0.9444,0.9444,0.0,2,2,0,36,38,4,2,False
stage1_train_full,5b2ccfb94dedf2ec8797c0404fc324888e35ab903c41bb26f070552033ca8e6c,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9189,0.9189,0.0,0.0,0.8947,0.8947,0.0,0.9444,0.9444,0.0,2,2,0,36,38,4,2,False
stage1_train_full,5b2ccfb94dedf2ec8797c0404fc324888e35ab903c41bb26f070552033ca8e6c,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9189,0.9315,-0.0126,-0.0137,0.8947,0.9189,-0.0242,0.9444,0.9444,0.0,2,1,-1,36,37,3,2,False
stage1_train_full,5ba4facefc949c920d7054813a3e846b000969da2ed860148bdfd18456f59bcc,cellpose_cpsam,Cellpose-SAM,clean,0.9508,0.9508,0.0,0.0,0.9667,0.9667,0.0,0.9355,0.9355,0.0,1,1,0,31,30,1,2,False
stage1_train_full,5ba4facefc949c920d7054813a3e846b000969da2ed860148bdfd18456f59bcc,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9508,0.807,0.1438,0.1512,0.9667,0.8846,0.0821,0.9355,0.7419,0.1935,1,5,4,31,26,3,8,False
stage1_train_full,5ba4facefc949c920d7054813a3e846b000969da2ed860148bdfd18456f59bcc,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9508,0.9333,0.0175,0.0184,0.9667,0.9655,0.0011,0.9355,0.9032,0.0323,1,2,1,31,29,1,3,False
stage1_train_full,5ba4facefc949c920d7054813a3e846b000969da2ed860148bdfd18456f59bcc,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9508,0.9333,0.0175,0.0184,0.9667,0.9655,0.0011,0.9355,0.9032,0.0323,1,2,1,31,29,1,3,False
stage1_train_full,5ba4facefc949c920d7054813a3e846b000969da2ed860148bdfd18456f59bcc,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9508,0.9667,-0.0158,-0.0167,0.9667,1.0,-0.0333,0.9355,0.9355,0.0,1,2,1,31,29,0,2,False
stage1_train_full,5bb8508ff8ec8683fc6a8aa6bd470f6feb3af4eccdca07f51a1ebc9dad67cfb8,cellpose_cpsam,Cellpose-SAM,clean,0.9375,0.9375,0.0,0.0,0.9375,0.9375,0.0,0.9375,0.9375,0.0,0,0,0,32,32,2,2,False
stage1_train_full,5bb8508ff8ec8683fc6a8aa6bd470f6feb3af4eccdca07f51a1ebc9dad67cfb8,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9375,0.9333,0.0042,0.0044,0.9375,1.0,-0.0625,0.9375,0.875,0.0625,0,4,4,32,28,0,4,False
stage1_train_full,5bb8508ff8ec8683fc6a8aa6bd470f6feb3af4eccdca07f51a1ebc9dad67cfb8,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9375,0.9206,0.0169,0.018,0.9375,0.9355,0.002,0.9375,0.9062,0.0312,0,1,1,32,31,2,3,False
stage1_train_full,5bb8508ff8ec8683fc6a8aa6bd470f6feb3af4eccdca07f51a1ebc9dad67cfb8,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9375,0.9206,0.0169,0.018,0.9375,0.9355,0.002,0.9375,0.9062,0.0312,0,1,1,32,31,2,3,False
stage1_train_full,5bb8508ff8ec8683fc6a8aa6bd470f6feb3af4eccdca07f51a1ebc9dad67cfb8,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9375,0.9062,0.0312,0.0333,0.9375,0.9062,0.0312,0.9375,0.9062,0.0312,0,0,0,32,32,3,3,False
stage1_train_full,5bda829acd824821bc1f3f6573cf065d364653d5322f033a4af943f7a6170566,cellpose_cpsam,Cellpose-SAM,clean,0.9189,0.9189,0.0,0.0,1.0,1.0,0.0,0.85,0.85,0.0,3,3,0,20,17,0,3,False
stage1_train_full,5bda829acd824821bc1f3f6573cf065d364653d5322f033a4af943f7a6170566,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9189,0.9189,0.0,0.0,1.0,1.0,0.0,0.85,0.85,0.0,3,3,0,20,17,0,3,False
stage1_train_full,5bda829acd824821bc1f3f6573cf065d364653d5322f033a4af943f7a6170566,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9189,0.9189,0.0,0.0,1.0,1.0,0.0,0.85,0.85,0.0,3,3,0,20,17,0,3,False
stage1_train_full,5bda829acd824821bc1f3f6573cf065d364653d5322f033a4af943f7a6170566,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9189,0.9189,0.0,0.0,1.0,1.0,0.0,0.85,0.85,0.0,3,3,0,20,17,0,3,False
stage1_train_full,5bda829acd824821bc1f3f6573cf065d364653d5322f033a4af943f7a6170566,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9189,0.9189,0.0,0.0,1.0,1.0,0.0,0.85,0.85,0.0,3,3,0,20,17,0,3,False
stage1_train_full,5c235b945b25b9905b9b0429ce59f1db51d0d0c7d48c2c21ab9f3ca54b0715e6,cellpose_cpsam,Cellpose-SAM,clean,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0,0,29,29,0,0,False
stage1_train_full,5c235b945b25b9905b9b0429ce59f1db51d0d0c7d48c2c21ab9f3ca54b0715e6,cellpose_cpsam,Cellpose-SAM,gaussian_noise,1.0,0.9643,0.0357,0.0357,1.0,1.0,0.0,1.0,0.931,0.069,0,2,2,29,27,0,2,False
stage1_train_full,5c235b945b25b9905b9b0429ce59f1db51d0d0c7d48c2c21ab9f3ca54b0715e6,cellpose_cpsam,Cellpose-SAM,gaussian_blur,1.0,0.9643,0.0357,0.0357,1.0,1.0,0.0,1.0,0.931,0.069,0,2,2,29,27,0,2,False
stage1_train_full,5c235b945b25b9905b9b0429ce59f1db51d0d0c7d48c2c21ab9f3ca54b0715e6,cellpose_cpsam,Cellpose-SAM,downsample_upsample,1.0,0.9643,0.0357,0.0357,1.0,1.0,0.0,1.0,0.931,0.069,0,2,2,29,27,0,2,False
stage1_train_full,5c235b945b25b9905b9b0429ce59f1db51d0d0c7d48c2c21ab9f3ca54b0715e6,cellpose_cpsam,Cellpose-SAM,contrast_inversion,1.0,0.9825,0.0175,0.0175,1.0,1.0,0.0,1.0,0.9655,0.0345,0,1,1,29,28,0,1,False
stage1_train_full,5c6eb9a47852754d4e45eceb9a696c64c7cfe304afc5ea491cdfef11d55c17f3,cellpose_cpsam,Cellpose-SAM,clean,0.9009,0.9009,0.0,0.0,0.9804,0.9804,0.0,0.8333,0.8333,0.0,9,9,0,60,51,1,10,False
stage1_train_full,5c6eb9a47852754d4e45eceb9a696c64c7cfe304afc5ea491cdfef11d55c17f3,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9009,0.8571,0.0438,0.0486,0.9804,0.9231,0.0573,0.8333,0.8,0.0333,9,8,-1,60,52,4,12,False
stage1_train_full,5c6eb9a47852754d4e45eceb9a696c64c7cfe304afc5ea491cdfef11d55c17f3,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9009,0.8829,0.018,0.02,0.9804,0.9608,0.0196,0.8333,0.8167,0.0167,9,9,0,60,51,2,11,False
stage1_train_full,5c6eb9a47852754d4e45eceb9a696c64c7cfe304afc5ea491cdfef11d55c17f3,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9009,0.9204,-0.0195,-0.0216,0.9804,0.9811,-0.0007,0.8333,0.8667,-0.0333,9,7,-2,60,53,1,8,False
stage1_train_full,5c6eb9a47852754d4e45eceb9a696c64c7cfe304afc5ea491cdfef11d55c17f3,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9009,0.9244,-0.0235,-0.0261,0.9804,0.9322,0.0482,0.8333,0.9167,-0.0833,9,1,-8,60,59,4,5,False
stage1_train_full,5cc036b65f7f2d5480e2be111a561f3713ac021683a9a9138dc49492a29ce856,cellpose_cpsam,Cellpose-SAM,clean,0.8571,0.8571,0.0,0.0,1.0,1.0,0.0,0.75,0.75,0.0,4,4,0,16,12,0,4,False
stage1_train_full,5cc036b65f7f2d5480e2be111a561f3713ac021683a9a9138dc49492a29ce856,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.8571,0.6923,0.1648,0.1923,1.0,0.9,0.1,0.75,0.5625,0.1875,4,6,2,16,10,1,7,False
stage1_train_full,5cc036b65f7f2d5480e2be111a561f3713ac021683a9a9138dc49492a29ce856,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.8571,0.7742,0.0829,0.0968,1.0,0.8,0.2,0.75,0.75,0.0,4,1,-3,16,15,3,4,False
stage1_train_full,5cc036b65f7f2d5480e2be111a561f3713ac021683a9a9138dc49492a29ce856,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.8571,0.8,0.0571,0.0667,1.0,0.8571,0.1429,0.75,0.75,0.0,4,2,-2,16,14,2,4,False
stage1_train_full,5cc036b65f7f2d5480e2be111a561f3713ac021683a9a9138dc49492a29ce856,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.8571,0.7857,0.0714,0.0833,1.0,0.9167,0.0833,0.75,0.6875,0.0625,4,4,0,16,12,1,5,False
stage1_train_full,5d21acedb3015c1208b31778561f8b1079cca7487399300390c3947f691e3974,cellpose_cpsam,Cellpose-SAM,clean,0.8533,0.8533,0.0,0.0,0.8421,0.8421,0.0,0.8649,0.8649,0.0,1,1,0,37,38,6,5,False
stage1_train_full,5d21acedb3015c1208b31778561f8b1079cca7487399300390c3947f691e3974,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.8533,0.8,0.0533,0.0625,0.8421,0.8485,-0.0064,0.8649,0.7568,0.1081,1,4,3,37,33,5,9,False
stage1_train_full,5d21acedb3015c1208b31778561f8b1079cca7487399300390c3947f691e3974,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.8533,0.8657,-0.0123,-0.0145,0.8421,0.9667,-0.1246,0.8649,0.7838,0.0811,1,7,6,37,30,1,8,False
stage1_train_full,5d21acedb3015c1208b31778561f8b1079cca7487399300390c3947f691e3974,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.8533,0.8732,-0.0199,-0.0233,0.8421,0.9118,-0.0697,0.8649,0.8378,0.027,1,3,2,37,34,3,6,False
stage1_train_full,5d21acedb3015c1208b31778561f8b1079cca7487399300390c3947f691e3974,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.8533,0.8406,0.0128,0.0149,0.8421,0.9062,-0.0641,0.8649,0.7838,0.0811,1,5,4,37,32,3,8,False
stage1_train_full,5d2c98fd6fda3c7d739461c3b3d4a0c7f8456121a14519dc5955a1775227b053,cellpose_cpsam,Cellpose-SAM,clean,0.9873,0.9873,0.0,0.0,1.0,1.0,0.0,0.975,0.975,0.0,1,1,0,40,39,0,1,False
stage1_train_full,5d2c98fd6fda3c7d739461c3b3d4a0c7f8456121a14519dc5955a1775227b053,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9873,0.9873,0.0,0.0,1.0,1.0,0.0,0.975,0.975,0.0,1,1,0,40,39,0,1,False
stage1_train_full,5d2c98fd6fda3c7d739461c3b3d4a0c7f8456121a14519dc5955a1775227b053,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9873,0.9873,0.0,0.0,1.0,1.0,0.0,0.975,0.975,0.0,1,1,0,40,39,0,1,False
stage1_train_full,5d2c98fd6fda3c7d739461c3b3d4a0c7f8456121a14519dc5955a1775227b053,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9873,0.9873,0.0,0.0,1.0,1.0,0.0,0.975,0.975,0.0,1,1,0,40,39,0,1,False
stage1_train_full,5d2c98fd6fda3c7d739461c3b3d4a0c7f8456121a14519dc5955a1775227b053,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9873,0.9873,0.0,0.0,1.0,1.0,0.0,0.975,0.975,0.0,1,1,0,40,39,0,1,False
stage1_train_full,5d58600efa0c2667ec85595bf456a54e2bd6e6e9a5c0dff42d807bc9fe2b822e,cellpose_cpsam,Cellpose-SAM,clean,0.9193,0.9193,0.0,0.0,0.9487,0.9487,0.0,0.8916,0.8916,0.0,5,5,0,83,78,4,9,False
stage1_train_full,5d58600efa0c2667ec85595bf456a54e2bd6e6e9a5c0dff42d807bc9fe2b822e,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9193,0.7974,0.1219,0.1326,0.9487,0.8714,0.0773,0.8916,0.7349,0.1566,5,13,8,83,70,9,22,False
stage1_train_full,5d58600efa0c2667ec85595bf456a54e2bd6e6e9a5c0dff42d807bc9fe2b822e,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9193,0.7483,0.171,0.186,0.9487,0.8594,0.0893,0.8916,0.6627,0.2289,5,19,14,83,64,9,28,False
stage1_train_full,5d58600efa0c2667ec85595bf456a54e2bd6e6e9a5c0dff42d807bc9fe2b822e,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9193,0.7733,0.1459,0.1587,0.9487,0.8657,0.083,0.8916,0.6988,0.1928,5,16,11,83,67,9,25,False
stage1_train_full,5d58600efa0c2667ec85595bf456a54e2bd6e6e9a5c0dff42d807bc9fe2b822e,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9193,0.9325,-0.0133,-0.0144,0.9487,0.95,-0.0013,0.8916,0.9157,-0.0241,5,3,-2,83,80,4,7,False
stage1_train_full,5d75a63972ef643efd7c42f20668b167f2af43635d6263962d84e62e7609ab51,cellpose_cpsam,Cellpose-SAM,clean,0.9651,0.9651,0.0,0.0,0.9881,0.9881,0.0,0.9432,0.9432,0.0,4,4,0,88,84,1,5,False
stage1_train_full,5d75a63972ef643efd7c42f20668b167f2af43635d6263962d84e62e7609ab51,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9651,0.9294,0.0357,0.037,0.9881,0.9634,0.0247,0.9432,0.8977,0.0455,4,6,2,88,82,3,9,False
stage1_train_full,5d75a63972ef643efd7c42f20668b167f2af43635d6263962d84e62e7609ab51,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9651,0.9412,0.0239,0.0248,0.9881,0.9756,0.0125,0.9432,0.9091,0.0341,4,6,2,88,82,2,8,False
stage1_train_full,5d75a63972ef643efd7c42f20668b167f2af43635d6263962d84e62e7609ab51,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9651,0.9591,0.0061,0.0063,0.9881,0.988,0.0001,0.9432,0.9318,0.0114,4,5,1,88,83,1,6,False
stage1_train_full,5d75a63972ef643efd7c42f20668b167f2af43635d6263962d84e62e7609ab51,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9651,0.9371,0.028,0.029,0.9881,0.9425,0.0456,0.9432,0.9318,0.0114,4,1,-3,88,87,5,6,False
stage1_train_full,5ddbfba2519484316e4b7ccabfa605e6e6fd96c3d87ac8cdfd2c134571a15311,cellpose_cpsam,Cellpose-SAM,clean,0.8571,0.8571,0.0,0.0,0.8077,0.8077,0.0,0.913,0.913,0.0,3,3,0,23,26,5,2,False
stage1_train_full,5ddbfba2519484316e4b7ccabfa605e6e6fd96c3d87ac8cdfd2c134571a15311,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.8571,0.8571,0.0,0.0,0.8077,0.8077,0.0,0.913,0.913,0.0,3,3,0,23,26,5,2,False
stage1_train_full,5ddbfba2519484316e4b7ccabfa605e6e6fd96c3d87ac8cdfd2c134571a15311,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.8571,0.8085,0.0486,0.0567,0.8077,0.7917,0.016,0.913,0.8261,0.087,3,1,-2,23,24,5,4,False
stage1_train_full,5ddbfba2519484316e4b7ccabfa605e6e6fd96c3d87ac8cdfd2c134571a15311,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.8571,0.8085,0.0486,0.0567,0.8077,0.7917,0.016,0.913,0.8261,0.087,3,1,-2,23,24,5,4,False
stage1_train_full,5ddbfba2519484316e4b7ccabfa605e6e6fd96c3d87ac8cdfd2c134571a15311,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.8571,0.875,-0.0179,-0.0208,0.8077,0.84,-0.0323,0.913,0.913,0.0,3,2,-1,23,25,4,2,False
stage1_train_full,5e263abff938acba1c0cff698261c7c00c23d7376e3ceacc3d5d4a655216b16d,cellpose_cpsam,Cellpose-SAM,clean,0.9128,0.9128,0.0,0.0,0.9577,0.9577,0.0,0.8718,0.8718,0.0,7,7,0,78,71,3,10,False
stage1_train_full,5e263abff938acba1c0cff698261c7c00c23d7376e3ceacc3d5d4a655216b16d,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9128,0.8169,0.0959,0.105,0.9577,0.9062,0.0515,0.8718,0.7436,0.1282,7,14,7,78,64,6,20,False
stage1_train_full,5e263abff938acba1c0cff698261c7c00c23d7376e3ceacc3d5d4a655216b16d,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9128,0.7313,0.1814,0.1987,0.9577,0.875,0.0827,0.8718,0.6282,0.2436,7,22,15,78,56,7,29,False
stage1_train_full,5e263abff938acba1c0cff698261c7c00c23d7376e3ceacc3d5d4a655216b16d,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9128,0.7407,0.172,0.1885,0.9577,0.8772,0.0806,0.8718,0.641,0.2308,7,21,14,78,57,7,28,False
stage1_train_full,5e263abff938acba1c0cff698261c7c00c23d7376e3ceacc3d5d4a655216b16d,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9128,0.9272,-0.0144,-0.0158,0.9577,0.9589,-0.0012,0.8718,0.8974,-0.0256,7,5,-2,78,73,3,8,False
stage1_train_full,5ef4442e5b8b0b4cf824b61be4050dfd793d846e0a6800afa4425a2f66e91456,cellpose_cpsam,Cellpose-SAM,clean,0.9423,0.9423,0.0,0.0,0.98,0.98,0.0,0.9074,0.9074,0.0,4,4,0,54,50,1,5,False
stage1_train_full,5ef4442e5b8b0b4cf824b61be4050dfd793d846e0a6800afa4425a2f66e91456,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9423,0.8687,0.0736,0.0781,0.98,0.9556,0.0244,0.9074,0.7963,0.1111,4,9,5,54,45,2,11,False
stage1_train_full,5ef4442e5b8b0b4cf824b61be4050dfd793d846e0a6800afa4425a2f66e91456,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9423,0.8911,0.0512,0.0544,0.98,0.9574,0.0226,0.9074,0.8333,0.0741,4,7,3,54,47,2,9,False
stage1_train_full,5ef4442e5b8b0b4cf824b61be4050dfd793d846e0a6800afa4425a2f66e91456,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9423,0.9515,-0.0091,-0.0097,0.98,1.0,-0.02,0.9074,0.9074,0.0,4,5,1,54,49,0,5,False
stage1_train_full,5ef4442e5b8b0b4cf824b61be4050dfd793d846e0a6800afa4425a2f66e91456,cellpose_cpsam,Cellpose-SAM,contrast_inversion,0.9423,0.9245,0.0178,0.0189,0.98,0.9423,0.0377,0.9074,0.9074,0.0,4,2,-2,54,52,3,5,False
stage1_train_full,5f9d29d6388c700f35a3c29fa1b1ce0c1cba6667d05fdb70bd1e89004dcf71ed,cellpose_cpsam,Cellpose-SAM,clean,0.9603,0.9603,0.0,0.0,0.9416,0.9416,0.0,0.9797,0.9797,0.0,6,6,0,148,154,9,3,False
stage1_train_full,5f9d29d6388c700f35a3c29fa1b1ce0c1cba6667d05fdb70bd1e89004dcf71ed,cellpose_cpsam,Cellpose-SAM,gaussian_noise,0.9603,0.9728,-0.0125,-0.013,0.9416,0.9795,-0.0379,0.9797,0.9662,0.0135,6,2,-4,148,146,3,5,False
stage1_train_full,5f9d29d6388c700f35a3c29fa1b1ce0c1cba6667d05fdb70bd1e89004dcf71ed,cellpose_cpsam,Cellpose-SAM,gaussian_blur,0.9603,0.9764,-0.0162,-0.0168,0.9416,0.9732,-0.0316,0.9797,0.9797,0.0,6,1,-5,148,149,4,3,False
stage1_train_full,5f9d29d6388c700f35a3c29fa1b1ce0c1cba6667d05fdb70bd1e89004dcf71ed,cellpose_cpsam,Cellpose-SAM,downsample_upsample,0.9603,0.9732,-0.0129,-0.0134,0.9416,0.9667,-0.0251,0.9797,0.9797,0.0,6,2,-4,148,150,5,3,False
