split,image_id,method,method_label,perturbation,perturbation_params,iou_threshold,latency_ms,true_instances,pred_instances,matched_instances,false_positives,false_negatives,precision,recall,object_f1,mean_matched_iou,mean_matched_dice,count_error,absolute_count_error
stage1_train_clean20_subset,33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,9.768,23,49,10,39,13,0.20408163265306123,0.43478260869565216,0.2777777777777778,0.6898375030380286,0.8047712024854672,26,26
stage1_train_clean20_subset,33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,460.75,23,19,18,1,5,0.9473684210526315,0.782608695652174,0.8571428571428571,0.7777233271912095,0.8690676148787998,-4,4
stage1_train_clean20_subset,33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,sam2_amg,SAM2 AMG,downsample_upsample,{'scale': 0.5},0.5,1421.913,23,1,0,1,23,0.0,0.0,0.0,0.0,0.0,-22,22
stage1_train_clean20_subset,33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,9.23,23,41,11,30,12,0.2682926829268293,0.4782608695652174,0.34375000000000006,0.6886288312464705,0.806598992560454,18,18
stage1_train_clean20_subset,33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,459.312,23,20,19,1,4,0.95,0.8260869565217391,0.8837209302325583,0.7985029067849001,0.8828446001890605,-3,3
stage1_train_clean20_subset,33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,sam2_amg,SAM2 AMG,contrast_inversion,{},0.5,1417.914,23,1,0,1,23,0.0,0.0,0.0,0.0,0.0,-22,22
stage1_train_clean20_subset,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,otsu_watershed,Otsu + watershed,clean,{},0.5,10.569,12,87,0,87,12,0.0,0.0,0.0,0.0,0.0,75,75
stage1_train_clean20_subset,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,447.475,12,13,11,2,1,0.8461538461538461,0.9166666666666666,0.8799999999999999,0.7962949376127212,0.8845209783078881,1,1
stage1_train_clean20_subset,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,sam2_amg,SAM2 AMG,clean,{},0.5,1387.142,12,9,4,5,8,0.4444444444444444,0.3333333333333333,0.380952380952381,0.8315379797581463,0.9060209835355346,-3,3
stage1_train_clean20_subset,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,11.907,12,98,0,98,12,0.0,0.0,0.0,0.0,0.0,86,86
stage1_train_clean20_subset,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,cellpose_cpsam,Cellpose-SAM,gaussian_noise,{'sigma': 0.08},0.5,447.587,12,13,11,2,1,0.8461538461538461,0.9166666666666666,0.8799999999999999,0.7930182797496651,0.8818578731033546,1,1
stage1_train_clean20_subset,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,sam2_amg,SAM2 AMG,gaussian_noise,{'sigma': 0.08},0.5,1527.67,12,1,0,1,12,0.0,0.0,0.0,0.0,0.0,-11,11
stage1_train_clean20_subset,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,11.829,12,81,0,81,12,0.0,0.0,0.0,0.0,0.0,69,69
stage1_train_clean20_subset,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,466.825,12,13,11,2,1,0.8461538461538461,0.9166666666666666,0.8799999999999999,0.7842993710305367,0.8771321159771236,1,1
stage1_train_clean20_subset,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,sam2_amg,SAM2 AMG,gaussian_blur,{'sigma': 1.5},0.5,1463.033,12,1,0,1,12,0.0,0.0,0.0,0.0,0.0,-11,11
stage1_train_clean20_subset,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,11.647,12,87,0,87,12,0.0,0.0,0.0,0.0,0.0,75,75
stage1_train_clean20_subset,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,462.064,12,13,11,2,1,0.8461538461538461,0.9166666666666666,0.8799999999999999,0.7900594970067694,0.8807746505408512,1,1
stage1_train_clean20_subset,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,sam2_amg,SAM2 AMG,downsample_upsample,{'scale': 0.5},0.5,1442.545,12,1,0,1,12,0.0,0.0,0.0,0.0,0.0,-11,11
stage1_train_clean20_subset,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,11.202,12,93,0,93,12,0.0,0.0,0.0,0.0,0.0,81,81
stage1_train_clean20_subset,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,465.702,12,14,11,3,1,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.8022329887758115,0.8887687251692934,2,2
stage1_train_clean20_subset,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,sam2_amg,SAM2 AMG,contrast_inversion,{},0.5,1443.415,12,1,0,1,12,0.0,0.0,0.0,0.0,0.0,-11,11
stage1_train_clean20_subset,4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,otsu_watershed,Otsu + watershed,clean,{},0.5,245.957,136,698,23,675,113,0.0329512893982808,0.16911764705882354,0.05515587529976019,0.6113124847034471,0.7543975265926521,562,562
stage1_train_clean20_subset,4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,cellpose_cpsam,Cellpose-SAM,clean,{},0.5,2772.349,136,80,60,20,76,0.75,0.4411764705882353,0.5555555555555556,0.751347629481383,0.8522540838648189,-56,56
stage1_train_clean20_subset,4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,sam2_amg,SAM2 AMG,clean,{},0.5,1695.974,136,67,6,61,130,0.08955223880597014,0.04411764705882353,0.05911330049261085,0.6944691696309623,0.8140766588908382,-69,69
