split,image_id,method,method_label,perturbation,perturbation_params,iou_threshold,latency_ms,true_instances,pred_instances,matched_instances,false_positives,false_negatives,precision,recall,object_f1,mean_matched_iou,mean_matched_dice,count_error,absolute_count_error
stage1_train_full,00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552,otsu_watershed,Otsu + watershed,clean,{},0.5,17.197,27,24,17,7,10,0.7083333333333334,0.6296296296296297,0.6666666666666667,0.7260536719831433,0.838335824459207,-3,3
stage1_train_full,00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,7.22,27,27,14,13,13,0.5185185185185185,0.5185185185185185,0.5185185185185185,0.6969427154155997,0.8190515885551043,0,0
stage1_train_full,00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,5.813,27,22,18,4,9,0.8181818181818182,0.6666666666666666,0.7346938775510203,0.7240164173096171,0.8361298665994178,-5,5
stage1_train_full,00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,5.875,27,23,18,5,9,0.782608695652174,0.6666666666666666,0.72,0.7230949558730901,0.8354950423699403,-4,4
stage1_train_full,00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,6.279,27,22,18,4,9,0.8181818181818182,0.6666666666666666,0.7346938775510203,0.7168095847055057,0.8316245870855938,-5,5
stage1_train_full,003cee89357d9fe13516167fd67b609a164651b21934585648c740d2c3d86dc1,otsu_watershed,Otsu + watershed,clean,{},0.5,6.66,36,38,36,2,0,0.9473684210526316,1.0,0.972972972972973,0.8972032169958172,0.9429405135977652,2,2
stage1_train_full,003cee89357d9fe13516167fd67b609a164651b21934585648c740d2c3d86dc1,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,6.479,36,48,28,20,8,0.5833333333333334,0.7777777777777778,0.6666666666666666,0.7953859860191033,0.8814672911843423,12,12
stage1_train_full,003cee89357d9fe13516167fd67b609a164651b21934585648c740d2c3d86dc1,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,6.486,36,41,34,7,2,0.8292682926829268,0.9444444444444444,0.883116883116883,0.8745328875837762,0.9302281505096578,5,5
stage1_train_full,003cee89357d9fe13516167fd67b609a164651b21934585648c740d2c3d86dc1,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,6.52,36,41,34,7,2,0.8292682926829268,0.9444444444444444,0.883116883116883,0.8879769808957345,0.9378282417004706,5,5
stage1_train_full,003cee89357d9fe13516167fd67b609a164651b21934585648c740d2c3d86dc1,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,8.521,36,38,36,2,0,0.9473684210526316,1.0,0.972972972972973,0.8911925589390689,0.939575222137636,2,2
stage1_train_full,00ae65c1c6631ae6f2be1a449902976e6eb8483bf6b0740d00530220832c6d3e,otsu_watershed,Otsu + watershed,clean,{},0.5,13.344,70,109,37,72,33,0.3394495412844037,0.5285714285714286,0.4134078212290503,0.7405931600309938,0.8421436557739836,39,39
stage1_train_full,00ae65c1c6631ae6f2be1a449902976e6eb8483bf6b0740d00530220832c6d3e,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,12.862,70,127,41,86,29,0.3228346456692913,0.5857142857142857,0.416243654822335,0.7209784352154694,0.8312467434505786,57,57
stage1_train_full,00ae65c1c6631ae6f2be1a449902976e6eb8483bf6b0740d00530220832c6d3e,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,11.119,70,109,41,68,29,0.3761467889908257,0.5857142857142857,0.4581005586592179,0.7300060855395762,0.8358104962643017,39,39
stage1_train_full,00ae65c1c6631ae6f2be1a449902976e6eb8483bf6b0740d00530220832c6d3e,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,11.454,70,116,45,71,25,0.3879310344827586,0.6428571428571429,0.4838709677419355,0.7393135916801081,0.8427877919025168,46,46
stage1_train_full,00ae65c1c6631ae6f2be1a449902976e6eb8483bf6b0740d00530220832c6d3e,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,11.232,70,110,36,74,34,0.3272727272727272,0.5142857142857142,0.4,0.751067730529991,0.8501041244957235,40,40
stage1_train_full,0121d6759c5adb290c8e828fc882f37dfaf3663ec885c663859948c154a443ed,otsu_watershed,Otsu + watershed,clean,{},0.5,10.357,86,94,34,60,52,0.3617021276595745,0.3953488372093023,0.3777777777777777,0.6994763070906461,0.8177302476975077,8,8
stage1_train_full,0121d6759c5adb290c8e828fc882f37dfaf3663ec885c663859948c154a443ed,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,10.69,86,101,33,68,53,0.3267326732673267,0.3837209302325581,0.3529411764705882,0.6673313734747018,0.7948966234091239,15,15
stage1_train_full,0121d6759c5adb290c8e828fc882f37dfaf3663ec885c663859948c154a443ed,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,9.723,86,91,32,59,54,0.3516483516483517,0.3720930232558139,0.3615819209039547,0.7041950978412723,0.8218469114678403,5,5
stage1_train_full,0121d6759c5adb290c8e828fc882f37dfaf3663ec885c663859948c154a443ed,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,11.687,86,89,37,52,49,0.4157303370786517,0.4302325581395348,0.4228571428571429,0.6925855595587104,0.813832205047539,3,3
stage1_train_full,0121d6759c5adb290c8e828fc882f37dfaf3663ec885c663859948c154a443ed,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,9.933,86,96,36,60,50,0.375,0.4186046511627907,0.3956043956043956,0.6875331516678072,0.8085223653177915,10,10
stage1_train_full,01d44a26f6680c42ba94c9bc6339228579a95d0e2695b149b7cc0c9592b21baf,otsu_watershed,Otsu + watershed,clean,{},0.5,7.947,7,14,5,9,2,0.3571428571428571,0.7142857142857143,0.4761904761904762,0.6507267638155886,0.7793908539707063,7,7
stage1_train_full,01d44a26f6680c42ba94c9bc6339228579a95d0e2695b149b7cc0c9592b21baf,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,8.112,7,28,3,25,4,0.1071428571428571,0.4285714285714285,0.1714285714285714,0.7024675785872176,0.8248961051775813,21,21
stage1_train_full,01d44a26f6680c42ba94c9bc6339228579a95d0e2695b149b7cc0c9592b21baf,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,7.06,7,16,5,11,2,0.3125,0.7142857142857143,0.4347826086956521,0.6811533656046995,0.799568515549511,9,9
stage1_train_full,01d44a26f6680c42ba94c9bc6339228579a95d0e2695b149b7cc0c9592b21baf,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,6.694,7,15,5,10,2,0.3333333333333333,0.7142857142857143,0.4545454545454545,0.6833736646802682,0.8005648028752231,8,8
stage1_train_full,01d44a26f6680c42ba94c9bc6339228579a95d0e2695b149b7cc0c9592b21baf,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,6.566,7,16,5,11,2,0.3125,0.7142857142857143,0.4347826086956521,0.6769092169499772,0.7974296286231134,9,9
stage1_train_full,0280fa8f60f6bcae0f97d93c28f60be194f9309ff610dc5845e60455b0f87c21,otsu_watershed,Otsu + watershed,clean,{},0.5,6.536,16,17,13,4,3,0.7647058823529411,0.8125,0.787878787878788,0.8428264389648118,0.9064565500250106,1,1
stage1_train_full,0280fa8f60f6bcae0f97d93c28f60be194f9309ff610dc5845e60455b0f87c21,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,5.889,16,18,14,4,2,0.7777777777777778,0.875,0.823529411764706,0.8094634015514817,0.8907707348272712,2,2
stage1_train_full,0280fa8f60f6bcae0f97d93c28f60be194f9309ff610dc5845e60455b0f87c21,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,5.516,16,16,11,5,5,0.6875,0.6875,0.6875,0.8839879556429853,0.9372045544566706,0,0
stage1_train_full,0280fa8f60f6bcae0f97d93c28f60be194f9309ff610dc5845e60455b0f87c21,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,5.683,16,16,12,4,4,0.75,0.75,0.75,0.8657852072551053,0.9234165587885336,0,0
stage1_train_full,0280fa8f60f6bcae0f97d93c28f60be194f9309ff610dc5845e60455b0f87c21,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,5.204,16,18,14,4,2,0.7777777777777778,0.875,0.823529411764706,0.8698576489423572,0.9270569826372544,2,2
stage1_train_full,0287e7ee5b007c91ae2bd7628d09735e70496bc6127ecb7f3dd043e04ce37426,otsu_watershed,Otsu + watershed,clean,{},0.5,8.1,62,56,42,14,20,0.75,0.6774193548387096,0.7118644067796611,0.7437420464336844,0.8479192748780446,-6,6
stage1_train_full,0287e7ee5b007c91ae2bd7628d09735e70496bc6127ecb7f3dd043e04ce37426,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,8.67,62,68,33,35,29,0.4852941176470588,0.532258064516129,0.5076923076923077,0.6819344728830613,0.8062225077159879,6,6
stage1_train_full,0287e7ee5b007c91ae2bd7628d09735e70496bc6127ecb7f3dd043e04ce37426,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,7.899,62,61,39,22,23,0.639344262295082,0.6290322580645161,0.6341463414634146,0.7428481711826617,0.8478307448712868,-1,1
stage1_train_full,0287e7ee5b007c91ae2bd7628d09735e70496bc6127ecb7f3dd043e04ce37426,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,6.906,62,55,40,15,22,0.7272727272727273,0.6451612903225806,0.6837606837606838,0.7455061846281426,0.8491432977772938,-7,7
stage1_train_full,0287e7ee5b007c91ae2bd7628d09735e70496bc6127ecb7f3dd043e04ce37426,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,7.329,62,56,42,14,20,0.75,0.6774193548387096,0.7118644067796611,0.7437420464336844,0.8479192748780446,-6,6
stage1_train_full,02903040e19ddf92f452907644ad3822918f54af41dd85e5a3fe3e1b6d6f9339,otsu_watershed,Otsu + watershed,clean,{},0.5,15.158,23,71,12,59,11,0.1690140845070422,0.5217391304347826,0.2553191489361702,0.6926517135630624,0.8082806170146771,48,48
stage1_train_full,02903040e19ddf92f452907644ad3822918f54af41dd85e5a3fe3e1b6d6f9339,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,15.357,23,92,7,85,16,0.0760869565217391,0.3043478260869565,0.1217391304347826,0.6456124821294298,0.7776206060888823,69,69
stage1_train_full,02903040e19ddf92f452907644ad3822918f54af41dd85e5a3fe3e1b6d6f9339,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,13.853,23,73,11,62,12,0.1506849315068493,0.4782608695652174,0.2291666666666666,0.7044260784698502,0.8167372968625167,50,50
stage1_train_full,02903040e19ddf92f452907644ad3822918f54af41dd85e5a3fe3e1b6d6f9339,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,14.117,23,69,9,60,14,0.1304347826086956,0.391304347826087,0.1956521739130435,0.7181375569405589,0.8246740621473609,46,46
stage1_train_full,02903040e19ddf92f452907644ad3822918f54af41dd85e5a3fe3e1b6d6f9339,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,14.109,23,60,11,49,12,0.1833333333333333,0.4782608695652174,0.2650602409638554,0.7400413047661839,0.8407446392388951,37,37
stage1_train_full,03398329ced0c23b9ac3fac84dd53a87d9ffe4d9d10f1b5fe8df8fac12380776,otsu_watershed,Otsu + watershed,clean,{},0.5,5.358,16,14,13,1,3,0.9285714285714286,0.8125,0.8666666666666666,0.815868040160282,0.8946677091184104,-2,2
stage1_train_full,03398329ced0c23b9ac3fac84dd53a87d9ffe4d9d10f1b5fe8df8fac12380776,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,5.598,16,14,11,3,5,0.7857142857142857,0.6875,0.7333333333333334,0.8341936965441277,0.9074276861439596,-2,2
stage1_train_full,03398329ced0c23b9ac3fac84dd53a87d9ffe4d9d10f1b5fe8df8fac12380776,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,5.47,16,13,11,2,5,0.8461538461538461,0.6875,0.7586206896551724,0.8181216078401398,0.897494008584145,-3,3
stage1_train_full,03398329ced0c23b9ac3fac84dd53a87d9ffe4d9d10f1b5fe8df8fac12380776,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,5.898,16,13,11,2,5,0.8461538461538461,0.6875,0.7586206896551724,0.8217069845045437,0.898731838021032,-3,3
stage1_train_full,03398329ced0c23b9ac3fac84dd53a87d9ffe4d9d10f1b5fe8df8fac12380776,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,5.419,16,14,13,1,3,0.9285714285714286,0.8125,0.8666666666666666,0.815907487844232,0.8946829274395477,-2,2
stage1_train_full,03b9306f44e9b8951461623dcbd615550cdcf36ea93b203f2c8fa58ed1dffcbe,otsu_watershed,Otsu + watershed,clean,{},0.5,14.485,22,50,11,39,11,0.22,0.5,0.3055555555555556,0.7970317470728276,0.8785498167027908,28,28
stage1_train_full,03b9306f44e9b8951461623dcbd615550cdcf36ea93b203f2c8fa58ed1dffcbe,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,15.553,22,69,7,62,15,0.1014492753623188,0.3181818181818182,0.1538461538461538,0.7231938798078014,0.8337205118229974,47,47
stage1_train_full,03b9306f44e9b8951461623dcbd615550cdcf36ea93b203f2c8fa58ed1dffcbe,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,13.032,22,49,15,34,7,0.3061224489795918,0.6818181818181818,0.4225352112676057,0.8300909538974293,0.9017488709113964,27,27
stage1_train_full,03b9306f44e9b8951461623dcbd615550cdcf36ea93b203f2c8fa58ed1dffcbe,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,13.101,22,45,17,28,5,0.3777777777777777,0.7727272727272727,0.5074626865671642,0.8001960319548778,0.8804729771906361,23,23
stage1_train_full,03b9306f44e9b8951461623dcbd615550cdcf36ea93b203f2c8fa58ed1dffcbe,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,13.563,22,60,11,49,11,0.1833333333333333,0.5,0.2682926829268292,0.7657504507310329,0.85952929759927,38,38
stage1_train_full,03f583ec5018739f4abb9b3b4a580ac43bd933c4337ad8877aa18b1dfb59fc9a,otsu_watershed,Otsu + watershed,clean,{},0.5,13.918,17,60,10,50,7,0.1666666666666666,0.5882352941176471,0.2597402597402597,0.7125943720582368,0.8171761051059855,43,43
stage1_train_full,03f583ec5018739f4abb9b3b4a580ac43bd933c4337ad8877aa18b1dfb59fc9a,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,15.383,17,99,2,97,15,0.0202020202020202,0.1176470588235294,0.0344827586206896,0.7288328677266067,0.829938415616245,82,82
stage1_train_full,03f583ec5018739f4abb9b3b4a580ac43bd933c4337ad8877aa18b1dfb59fc9a,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,13.166,17,56,9,47,8,0.1607142857142857,0.5294117647058824,0.2465753424657534,0.8555935289522666,0.911955474698484,39,39
stage1_train_full,03f583ec5018739f4abb9b3b4a580ac43bd933c4337ad8877aa18b1dfb59fc9a,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,13.928,17,64,9,55,8,0.140625,0.5294117647058824,0.2222222222222222,0.8723708840369576,0.9253881784635172,47,47
stage1_train_full,03f583ec5018739f4abb9b3b4a580ac43bd933c4337ad8877aa18b1dfb59fc9a,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,14.247,17,60,10,50,7,0.1666666666666666,0.5882352941176471,0.2597402597402597,0.7125943720582368,0.8171761051059855,43,43
stage1_train_full,0402a81e75262469925ea893b6706183832e85324f7b1e08e634129f5d522cdd,otsu_watershed,Otsu + watershed,clean,{},0.5,10.227,125,118,76,42,49,0.6440677966101694,0.608,0.6255144032921811,0.7410332087544342,0.8439537560314843,-7,7
stage1_train_full,0402a81e75262469925ea893b6706183832e85324f7b1e08e634129f5d522cdd,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,10.232,125,117,68,49,57,0.5811965811965812,0.544,0.5619834710743802,0.7363279275368604,0.84220367430447,-8,8
stage1_train_full,0402a81e75262469925ea893b6706183832e85324f7b1e08e634129f5d522cdd,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,9.925,125,111,70,41,55,0.6306306306306306,0.56,0.5932203389830509,0.7443585030497066,0.8484176909060961,-14,14
stage1_train_full,0402a81e75262469925ea893b6706183832e85324f7b1e08e634129f5d522cdd,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,10.865,125,109,77,32,48,0.7064220183486238,0.616,0.6581196581196581,0.7463718878649035,0.8490663371214173,-16,16
stage1_train_full,0402a81e75262469925ea893b6706183832e85324f7b1e08e634129f5d522cdd,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,10.119,125,112,74,38,51,0.6607142857142857,0.592,0.6244725738396625,0.7437605883250729,0.8454244954195786,-13,13
stage1_train_full,04acab7636c4cf61d288a5962f15fa456b7bde31a021e5deedfbf51288e4001e,otsu_watershed,Otsu + watershed,clean,{},0.5,7.225,82,88,69,19,13,0.7840909090909091,0.8414634146341463,0.8117647058823529,0.8300860293873805,0.9030381645464394,6,6
stage1_train_full,04acab7636c4cf61d288a5962f15fa456b7bde31a021e5deedfbf51288e4001e,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,7.427,82,104,58,46,24,0.5576923076923077,0.7073170731707317,0.6236559139784946,0.7164924533558609,0.8316168615417581,22,22
stage1_train_full,04acab7636c4cf61d288a5962f15fa456b7bde31a021e5deedfbf51288e4001e,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,7.887,82,90,74,16,8,0.8222222222222222,0.902439024390244,0.8604651162790697,0.821731673800756,0.8969977333882476,8,8
stage1_train_full,04acab7636c4cf61d288a5962f15fa456b7bde31a021e5deedfbf51288e4001e,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,7.639,82,88,71,17,11,0.8068181818181818,0.8658536585365854,0.8352941176470587,0.8404632386005831,0.9098707119153012,6,6
stage1_train_full,04acab7636c4cf61d288a5962f15fa456b7bde31a021e5deedfbf51288e4001e,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,7.418,82,94,65,29,17,0.6914893617021277,0.7926829268292683,0.7386363636363636,0.807729536999932,0.8889535997037689,12,12
stage1_train_full,05040e2e959c3f5632558fc9683fec88f0010026c555b499066346f67fdd0e13,otsu_watershed,Otsu + watershed,clean,{},0.5,7.392,24,29,22,7,2,0.7586206896551724,0.9166666666666666,0.830188679245283,0.9063367738501764,0.946369756734142,5,5
stage1_train_full,05040e2e959c3f5632558fc9683fec88f0010026c555b499066346f67fdd0e13,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,6.3,24,33,22,11,2,0.6666666666666666,0.9166666666666666,0.7719298245614035,0.7693420713803544,0.8633110791083941,9,9
stage1_train_full,05040e2e959c3f5632558fc9683fec88f0010026c555b499066346f67fdd0e13,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,6.018,24,29,21,8,3,0.7241379310344828,0.875,0.7924528301886793,0.8545776365927324,0.9189110952918498,5,5
stage1_train_full,05040e2e959c3f5632558fc9683fec88f0010026c555b499066346f67fdd0e13,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,6.009,24,28,21,7,3,0.75,0.875,0.8076923076923077,0.8783529373127925,0.9324865452717388,4,4
stage1_train_full,05040e2e959c3f5632558fc9683fec88f0010026c555b499066346f67fdd0e13,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,6.006,24,29,22,7,2,0.7586206896551724,0.9166666666666666,0.830188679245283,0.9063367738501764,0.946369756734142,5,5
stage1_train_full,0532c64c2fd0c4d3188cc751cdfd566b1cfba3d269358717295bab1504c7c275,otsu_watershed,Otsu + watershed,clean,{},0.5,13.95,24,41,14,27,10,0.3414634146341463,0.5833333333333334,0.4307692307692308,0.8281766892530921,0.8989610895624722,17,17
stage1_train_full,0532c64c2fd0c4d3188cc751cdfd566b1cfba3d269358717295bab1504c7c275,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,16.257,24,101,4,97,20,0.0396039603960396,0.1666666666666666,0.064,0.7844847795598298,0.8768840951871693,77,77
stage1_train_full,0532c64c2fd0c4d3188cc751cdfd566b1cfba3d269358717295bab1504c7c275,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,13.614,24,47,15,32,9,0.3191489361702128,0.625,0.4225352112676056,0.8479937525356438,0.912315160035196,23,23
stage1_train_full,0532c64c2fd0c4d3188cc751cdfd566b1cfba3d269358717295bab1504c7c275,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,13.283,24,46,15,31,9,0.3260869565217391,0.625,0.4285714285714286,0.8295160447309037,0.8987021988059348,22,22
stage1_train_full,0532c64c2fd0c4d3188cc751cdfd566b1cfba3d269358717295bab1504c7c275,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,12.539,24,41,14,27,10,0.3414634146341463,0.5833333333333334,0.4307692307692308,0.8281766892530921,0.8989610895624722,17,17
stage1_train_full,05a8f65ebd0b30d3b210f30b4d640c847c2e710d0d135e0aeeaccbe1988e3b6e,otsu_watershed,Otsu + watershed,clean,{},0.5,5.802,26,27,23,4,3,0.8518518518518519,0.8846153846153846,0.8679245283018868,0.8634347831275049,0.924454919003766,1,1
stage1_train_full,05a8f65ebd0b30d3b210f30b4d640c847c2e710d0d135e0aeeaccbe1988e3b6e,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,5.812,26,27,23,4,3,0.8518518518518519,0.8846153846153846,0.8679245283018868,0.8246401218997363,0.9001281164704497,1,1
stage1_train_full,05a8f65ebd0b30d3b210f30b4d640c847c2e710d0d135e0aeeaccbe1988e3b6e,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,7.155,26,25,21,4,5,0.84,0.8076923076923077,0.8235294117647058,0.8188487700773942,0.8954067578059964,-1,1
stage1_train_full,05a8f65ebd0b30d3b210f30b4d640c847c2e710d0d135e0aeeaccbe1988e3b6e,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,6.135,26,24,20,4,6,0.8333333333333334,0.7692307692307693,0.8,0.8524414847516333,0.9170889525342852,-2,2
stage1_train_full,05a8f65ebd0b30d3b210f30b4d640c847c2e710d0d135e0aeeaccbe1988e3b6e,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,5.784,26,27,23,4,3,0.8518518518518519,0.8846153846153846,0.8679245283018868,0.8607524805561565,0.923014867959742,1,1
stage1_train_full,06350c7cc618be442c15706db7a68e91f313758d224de4608f9b960106d4f9ca,otsu_watershed,Otsu + watershed,clean,{},0.5,5.882,19,20,14,6,5,0.7,0.7368421052631579,0.717948717948718,0.8331330443945698,0.9069054512282628,1,1
stage1_train_full,06350c7cc618be442c15706db7a68e91f313758d224de4608f9b960106d4f9ca,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,5.871,19,21,14,7,5,0.6666666666666666,0.7368421052631579,0.7,0.7416424196627374,0.8491107367755976,2,2
stage1_train_full,06350c7cc618be442c15706db7a68e91f313758d224de4608f9b960106d4f9ca,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,5.651,19,18,17,1,2,0.9444444444444444,0.8947368421052632,0.918918918918919,0.7969769977941005,0.8812423378526879,-1,1
stage1_train_full,06350c7cc618be442c15706db7a68e91f313758d224de4608f9b960106d4f9ca,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,5.749,19,19,15,4,4,0.7894736842105263,0.7894736842105263,0.7894736842105263,0.8191988342909565,0.8976451459421155,0,0
stage1_train_full,06350c7cc618be442c15706db7a68e91f313758d224de4608f9b960106d4f9ca,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,5.615,19,19,16,3,3,0.8421052631578947,0.8421052631578947,0.8421052631578947,0.7871403327743782,0.8768847705120832,0,0
stage1_train_full,06c779330d6d3447be21df2b9f05d1088f5b3b50dc48724fc130b1fd2896a68c,otsu_watershed,Otsu + watershed,clean,{},0.5,14.952,30,69,16,53,14,0.2318840579710145,0.5333333333333333,0.3232323232323232,0.7475769162436222,0.8491561798960623,39,39
stage1_train_full,06c779330d6d3447be21df2b9f05d1088f5b3b50dc48724fc130b1fd2896a68c,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,16.367,30,94,12,82,18,0.1276595744680851,0.4,0.1935483870967742,0.6519227091309621,0.7838755208198139,64,64
stage1_train_full,06c779330d6d3447be21df2b9f05d1088f5b3b50dc48724fc130b1fd2896a68c,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,18.141,30,63,16,47,14,0.2539682539682539,0.5333333333333333,0.3440860215053763,0.7806218330234886,0.8688349078326145,33,33
stage1_train_full,06c779330d6d3447be21df2b9f05d1088f5b3b50dc48724fc130b1fd2896a68c,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,16.569,30,68,15,53,15,0.2205882352941176,0.5,0.3061224489795918,0.7997355337989862,0.8808066361856031,38,38
stage1_train_full,06c779330d6d3447be21df2b9f05d1088f5b3b50dc48724fc130b1fd2896a68c,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,14.078,30,68,16,52,14,0.2352941176470588,0.5333333333333333,0.326530612244898,0.7381178399713404,0.8418755022503995,38,38
stage1_train_full,072ff14c1d3245bf49ad6f1d4c71cdb18f1cb78a8e06fd2f53767e28f727cb81,otsu_watershed,Otsu + watershed,clean,{},0.5,5.917,7,11,4,7,3,0.3636363636363636,0.5714285714285714,0.4444444444444444,0.8299977779797797,0.8946145575586192,4,4
stage1_train_full,072ff14c1d3245bf49ad6f1d4c71cdb18f1cb78a8e06fd2f53767e28f727cb81,otsu_watershed,Otsu + watershed,gaussian_noise,{'sigma': 0.08},0.5,6.402,7,13,6,7,1,0.4615384615384615,0.8571428571428571,0.6,0.6646769044361033,0.7944853904247857,6,6
stage1_train_full,072ff14c1d3245bf49ad6f1d4c71cdb18f1cb78a8e06fd2f53767e28f727cb81,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,5.534,7,7,6,1,1,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9048694330806418,0.9488573479595482,0,0
stage1_train_full,072ff14c1d3245bf49ad6f1d4c71cdb18f1cb78a8e06fd2f53767e28f727cb81,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,5.714,7,9,5,4,2,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.8278136087202433,0.8966556869264926,2,2
stage1_train_full,072ff14c1d3245bf49ad6f1d4c71cdb18f1cb78a8e06fd2f53767e28f727cb81,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,5.584,7,9,6,3,1,0.6666666666666666,0.8571428571428571,0.75,0.7862518789613356,0.8660889453072853,2,2
