split,image_id,method,method_label,perturbation,perturbation_params,iou_threshold,latency_ms,true_instances,pred_instances,matched_instances,false_positives,false_negatives,precision,recall,object_f1,mean_matched_iou,mean_matched_dice,count_error,absolute_count_error
stage1_train_tiny_subset,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,sam2_amg,SAM2 AMG,gaussian_noise,{'sigma': 0.08},0.5,2387.829,24,1,0,1,24,0.0,0.0,0.0,0.0,0.0,-23,23
stage1_train_tiny_subset,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,otsu_watershed,Otsu + watershed,gaussian_blur,{'sigma': 1.5},0.5,30.399,24,81,16,65,8,0.19753086419753085,0.6666666666666666,0.30476190476190473,0.8012861328993814,0.8805492087626211,57,57
stage1_train_tiny_subset,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,cellpose_cpsam,Cellpose-SAM,gaussian_blur,{'sigma': 1.5},0.5,760.758,24,24,24,0,0,1.0,1.0,1.0,0.9292896289741334,0.9621959415958691,0,0
stage1_train_tiny_subset,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,sam2_amg,SAM2 AMG,gaussian_blur,{'sigma': 1.5},0.5,2245.486,24,1,0,1,24,0.0,0.0,0.0,0.0,0.0,-23,23
stage1_train_tiny_subset,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,otsu_watershed,Otsu + watershed,downsample_upsample,{'scale': 0.5},0.5,30.708,24,78,16,62,8,0.20512820512820512,0.6666666666666666,0.31372549019607837,0.8015746557305338,0.8813166186864143,54,54
stage1_train_tiny_subset,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,cellpose_cpsam,Cellpose-SAM,downsample_upsample,{'scale': 0.5},0.5,716.406,24,24,24,0,0,1.0,1.0,1.0,0.9326220863476227,0.9639051149462463,0,0
stage1_train_tiny_subset,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,sam2_amg,SAM2 AMG,downsample_upsample,{'scale': 0.5},0.5,2379.457,24,1,0,1,24,0.0,0.0,0.0,0.0,0.0,-23,23
stage1_train_tiny_subset,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,otsu_watershed,Otsu + watershed,contrast_inversion,{},0.5,30.117,24,83,13,70,11,0.1566265060240964,0.5416666666666666,0.24299065420560748,0.7708266672474239,0.8595073256223533,59,59
stage1_train_tiny_subset,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,cellpose_cpsam,Cellpose-SAM,contrast_inversion,{},0.5,723.598,24,24,24,0,0,1.0,1.0,1.0,0.9369105844786496,0.966125930909303,0,0
stage1_train_tiny_subset,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,sam2_amg,SAM2 AMG,contrast_inversion,{},0.5,2491.42,24,1,0,1,24,0.0,0.0,0.0,0.0,0.0,-23,23
