split,image_id,method,method_label,config_id,sweep_group,perturbation,perturbation_index,perturbation_params,iou_threshold,sam2_config,checkpoint,points_per_side,pred_iou_thresh,stability_score_thresh,min_mask_region_area,crop_n_layers,box_nms_thresh,raw_amg_masks,zero_prediction,latency_ms,true_instances,pred_instances,matched_instances,false_positives,false_negatives,precision,recall,object_f1,mean_matched_iou,mean_matched_dice,count_error,absolute_count_error
stage1_train_clean20_subset,e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2,sam2_amg,SAM2 AMG,pred_iou_thresh_0.88,pred_iou_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.88,0.9,15,0,0.7,114,False,1497.259,130,15,0,15,130,0.0,0.0,0.0,0.0,0.0,-115,115
stage1_train_clean20_subset,f29fd9c52e04403cd2c7d43b6fe2479292e53b2f61969d25256d2d2aca7c6a81,sam2_amg,SAM2 AMG,pred_iou_thresh_0.88,pred_iou_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.88,0.9,15,0,0.7,2,False,2072.29,199,2,0,2,199,0.0,0.0,0.0,0.0,0.0,-197,197
stage1_train_clean20_subset,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,sam2_amg,SAM2 AMG,pred_iou_thresh_0.88,pred_iou_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.88,0.9,15,0,0.7,26,False,1791.338,24,26,22,4,2,0.8461538461538461,0.9166666666666666,0.8799999999999999,0.9433608362890719,0.9706131430337986,2,2
stage1_train_clean20_subset,00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552,sam2_amg,SAM2 AMG,stability_score_thresh_0.5,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.5,15,0,0.7,25,False,2122.296,27,4,0,4,27,0.0,0.0,0.0,0.0,0.0,-23,23
stage1_train_clean20_subset,0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c,sam2_amg,SAM2 AMG,stability_score_thresh_0.5,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.5,15,0,0.7,31,False,2280.244,28,14,6,8,22,0.42857142857142855,0.21428571428571427,0.2857142857142857,0.7128761269716368,0.8273001160975072,-14,14
stage1_train_clean20_subset,1b518cd2ea84a389c267662840f3d902d0129fab27696215db2488de6d4316c5,sam2_amg,SAM2 AMG,stability_score_thresh_0.5,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.5,15,0,0.7,77,False,3150.723,76,47,5,42,71,0.10638297872340426,0.06578947368421052,0.08130081300813008,0.8286158480379457,0.9024322055785838,-29,29
stage1_train_clean20_subset,2817299fd3b88670e86a9db5651ba24333c299d1d41e5491aabfcd95aee84174,sam2_amg,SAM2 AMG,stability_score_thresh_0.5,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.5,15,0,0.7,22,False,1666.124,16,2,0,2,16,0.0,0.0,0.0,0.0,0.0,-14,14
stage1_train_clean20_subset,33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,sam2_amg,SAM2 AMG,stability_score_thresh_0.5,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.5,15,0,0.7,32,False,1676.521,23,3,0,3,23,0.0,0.0,0.0,0.0,0.0,-20,20
stage1_train_clean20_subset,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,sam2_amg,SAM2 AMG,stability_score_thresh_0.5,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.5,15,0,0.7,25,False,1783.81,12,11,4,7,8,0.36363636363636365,0.3333333333333333,0.34782608695652173,0.8319024112450267,0.9062290318197201,-1,1
stage1_train_clean20_subset,4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,sam2_amg,SAM2 AMG,stability_score_thresh_0.5,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.5,15,0,0.7,81,False,3840.226,136,68,4,64,132,0.058823529411764705,0.029411764705882353,0.03921568627450981,0.6778231967858395,0.8015660823773878,-68,68
stage1_train_clean20_subset,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,sam2_amg,SAM2 AMG,stability_score_thresh_0.5,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.5,15,0,0.7,34,False,2154.315,27,29,25,4,2,0.8620689655172413,0.9259259259259259,0.8928571428571429,0.9205761045401204,0.9576477338335951,2,2
stage1_train_clean20_subset,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,sam2_amg,SAM2 AMG,stability_score_thresh_0.5,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.5,15,0,0.7,19,False,1688.004,15,15,12,3,3,0.8,0.8,0.8000000000000002,0.8459485344999537,0.9135994063096167,0,0
stage1_train_clean20_subset,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,sam2_amg,SAM2 AMG,stability_score_thresh_0.5,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.5,15,0,0.7,44,False,1714.791,35,23,7,16,28,0.30434782608695654,0.2,0.24137931034482762,0.6774720174498532,0.8038430934035156,-12,12
stage1_train_clean20_subset,853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,sam2_amg,SAM2 AMG,stability_score_thresh_0.5,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.5,15,0,0.7,41,False,1703.005,18,12,4,8,14,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.9267374815932843,0.9618369297797085,-6,6
stage1_train_clean20_subset,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,sam2_amg,SAM2 AMG,stability_score_thresh_0.5,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.5,15,0,0.7,53,False,2096.629,51,1,0,1,51,0.0,0.0,0.0,0.0,0.0,-50,50
stage1_train_clean20_subset,a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,sam2_amg,SAM2 AMG,stability_score_thresh_0.5,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.5,15,0,0.7,34,False,2390.59,26,28,16,12,10,0.5714285714285714,0.6153846153846154,0.5925925925925927,0.8197838661881323,0.8938935979817516,2,2
stage1_train_clean20_subset,ad473063dab4bf4f2461d9a99a9c0166d4871f156516d9e0a523484e7cf2258d,sam2_amg,SAM2 AMG,stability_score_thresh_0.5,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.5,15,0,0.7,80,False,1632.422,84,8,0,8,84,0.0,0.0,0.0,0.0,0.0,-76,76
stage1_train_clean20_subset,b909aa8f6f4bec37c3fb6ff5a85d166162d07983506fcc57be742b0f9dbafbf7,sam2_amg,SAM2 AMG,stability_score_thresh_0.5,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.5,15,0,0.7,22,False,1564.053,9,10,5,5,4,0.5,0.5555555555555556,0.5263157894736842,0.8628070774831329,0.9227422098953844,1,1
stage1_train_clean20_subset,c6216cdc42f61bc345434986db42e2ef9b9741aee3210b7a808e952e319d2305,sam2_amg,SAM2 AMG,stability_score_thresh_0.5,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.5,15,0,0.7,25,False,2139.264,32,22,13,9,19,0.5909090909090909,0.40625,0.4814814814814815,0.7561140911847843,0.8597340924360517,-10,10
stage1_train_clean20_subset,d7d12a2acc47a94961aeb56fd56e8a0873016af75f5dd10915de9db8af8e4f5e,sam2_amg,SAM2 AMG,stability_score_thresh_0.5,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.5,15,0,0.7,26,False,2291.099,22,20,11,9,11,0.55,0.5,0.5238095238095238,0.7807802463262885,0.8695061832528378,-2,2
stage1_train_clean20_subset,e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2,sam2_amg,SAM2 AMG,stability_score_thresh_0.5,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.5,15,0,0.7,122,False,2616.892,130,28,0,28,130,0.0,0.0,0.0,0.0,0.0,-102,102
stage1_train_clean20_subset,f29fd9c52e04403cd2c7d43b6fe2479292e53b2f61969d25256d2d2aca7c6a81,sam2_amg,SAM2 AMG,stability_score_thresh_0.5,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.5,15,0,0.7,3,False,2711.321,199,2,0,2,199,0.0,0.0,0.0,0.0,0.0,-197,197
stage1_train_clean20_subset,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,sam2_amg,SAM2 AMG,stability_score_thresh_0.5,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.5,15,0,0.7,29,False,2379.426,24,26,17,9,7,0.6538461538461539,0.7083333333333334,0.68,0.7909752280142209,0.8758124567345774,2,2
stage1_train_clean20_subset,00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552,sam2_amg,SAM2 AMG,stability_score_thresh_0.75,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.75,15,0,0.7,25,False,1924.712,27,4,0,4,27,0.0,0.0,0.0,0.0,0.0,-23,23
stage1_train_clean20_subset,0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c,sam2_amg,SAM2 AMG,stability_score_thresh_0.75,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.75,15,0,0.7,31,False,2053.138,28,14,6,8,22,0.42857142857142855,0.21428571428571427,0.2857142857142857,0.7128761269716368,0.8273001160975072,-14,14
stage1_train_clean20_subset,1b518cd2ea84a389c267662840f3d902d0129fab27696215db2488de6d4316c5,sam2_amg,SAM2 AMG,stability_score_thresh_0.75,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.75,15,0,0.7,75,False,2784.242,76,46,5,41,71,0.10869565217391304,0.06578947368421052,0.08196721311475409,0.8286158480379457,0.9024322055785838,-30,30
stage1_train_clean20_subset,2817299fd3b88670e86a9db5651ba24333c299d1d41e5491aabfcd95aee84174,sam2_amg,SAM2 AMG,stability_score_thresh_0.75,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.75,15,0,0.7,20,False,1604.761,16,2,0,2,16,0.0,0.0,0.0,0.0,0.0,-14,14
stage1_train_clean20_subset,33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,sam2_amg,SAM2 AMG,stability_score_thresh_0.75,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.75,15,0,0.7,32,False,1623.415,23,3,0,3,23,0.0,0.0,0.0,0.0,0.0,-20,20
stage1_train_clean20_subset,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,sam2_amg,SAM2 AMG,stability_score_thresh_0.75,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.75,15,0,0.7,25,False,1650.887,12,11,4,7,8,0.36363636363636365,0.3333333333333333,0.34782608695652173,0.8319024112450267,0.9062290318197201,-1,1
stage1_train_clean20_subset,4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,sam2_amg,SAM2 AMG,stability_score_thresh_0.75,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.75,15,0,0.7,79,False,2418.695,136,68,5,63,131,0.07352941176470588,0.03676470588235294,0.04901960784313726,0.6831002926325997,0.8057950839135145,-68,68
stage1_train_clean20_subset,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,sam2_amg,SAM2 AMG,stability_score_thresh_0.75,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.75,15,0,0.7,33,False,1954.331,27,28,25,3,2,0.8928571428571429,0.9259259259259259,0.9090909090909091,0.9205761045401204,0.9576477338335951,1,1
stage1_train_clean20_subset,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,sam2_amg,SAM2 AMG,stability_score_thresh_0.75,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.75,15,0,0.7,19,False,1646.007,15,15,12,3,3,0.8,0.8,0.8000000000000002,0.8459485344999537,0.9135994063096167,0,0
stage1_train_clean20_subset,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,sam2_amg,SAM2 AMG,stability_score_thresh_0.75,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.75,15,0,0.7,43,False,1691.757,35,23,7,16,28,0.30434782608695654,0.2,0.24137931034482762,0.6774720174498532,0.8038430934035156,-12,12
stage1_train_clean20_subset,853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,sam2_amg,SAM2 AMG,stability_score_thresh_0.75,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.75,15,0,0.7,40,False,1657.648,18,12,4,8,14,0.3333333333333333,0.2222222222222222,0.26666666666666666,0.9267374815932843,0.9618369297797085,-6,6
stage1_train_clean20_subset,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,sam2_amg,SAM2 AMG,stability_score_thresh_0.75,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.75,15,0,0.7,52,False,1659.53,51,1,0,1,51,0.0,0.0,0.0,0.0,0.0,-50,50
stage1_train_clean20_subset,a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,sam2_amg,SAM2 AMG,stability_score_thresh_0.75,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.75,15,0,0.7,32,False,1846.521,26,30,23,7,3,0.7666666666666667,0.8846153846153846,0.8214285714285715,0.880103484245194,0.9331373406430324,4,4
stage1_train_clean20_subset,ad473063dab4bf4f2461d9a99a9c0166d4871f156516d9e0a523484e7cf2258d,sam2_amg,SAM2 AMG,stability_score_thresh_0.75,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.75,15,0,0.7,78,False,1613.933,84,8,0,8,84,0.0,0.0,0.0,0.0,0.0,-76,76
stage1_train_clean20_subset,b909aa8f6f4bec37c3fb6ff5a85d166162d07983506fcc57be742b0f9dbafbf7,sam2_amg,SAM2 AMG,stability_score_thresh_0.75,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.75,15,0,0.7,20,False,1484.202,9,10,5,5,4,0.5,0.5555555555555556,0.5263157894736842,0.8628070774831329,0.9227422098953844,1,1
stage1_train_clean20_subset,c6216cdc42f61bc345434986db42e2ef9b9741aee3210b7a808e952e319d2305,sam2_amg,SAM2 AMG,stability_score_thresh_0.75,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.75,15,0,0.7,24,False,2188.513,32,22,13,9,19,0.5909090909090909,0.40625,0.4814814814814815,0.7561140911847843,0.8597340924360517,-10,10
stage1_train_clean20_subset,d7d12a2acc47a94961aeb56fd56e8a0873016af75f5dd10915de9db8af8e4f5e,sam2_amg,SAM2 AMG,stability_score_thresh_0.75,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.75,15,0,0.7,25,False,2277.672,22,20,11,9,11,0.55,0.5,0.5238095238095238,0.7807802463262885,0.8695061832528378,-2,2
stage1_train_clean20_subset,e52960d31f8bddf85400259beb4521383f5ceface1080be3429f2f926cc9b5c2,sam2_amg,SAM2 AMG,stability_score_thresh_0.75,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.75,15,0,0.7,119,False,2066.38,130,28,0,28,130,0.0,0.0,0.0,0.0,0.0,-102,102
stage1_train_clean20_subset,f29fd9c52e04403cd2c7d43b6fe2479292e53b2f61969d25256d2d2aca7c6a81,sam2_amg,SAM2 AMG,stability_score_thresh_0.75,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.75,15,0,0.7,3,False,2604.565,199,2,0,2,199,0.0,0.0,0.0,0.0,0.0,-197,197
stage1_train_clean20_subset,ff599c7301daa1f783924ac8cbe3ce7b42878f15a39c2d19659189951f540f48,sam2_amg,SAM2 AMG,stability_score_thresh_0.75,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.75,15,0,0.7,28,False,1851.976,24,26,23,3,1,0.8846153846153846,0.9583333333333334,0.9199999999999999,0.9166727590691055,0.9551353753419932,2,2
stage1_train_clean20_subset,00071198d059ba7f5914a526d124d28e6d010c92466da21d4a04cd5413362552,sam2_amg,SAM2 AMG,stability_score_thresh_0.95,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.95,15,0,0.7,20,False,1614.523,27,4,0,4,27,0.0,0.0,0.0,0.0,0.0,-23,23
stage1_train_clean20_subset,0c6507d493bf79b2ba248c5cca3d14df8b67328b89efa5f4a32f97a06a88c92c,sam2_amg,SAM2 AMG,stability_score_thresh_0.95,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.95,15,0,0.7,26,False,1286.593,28,4,0,4,28,0.0,0.0,0.0,0.0,0.0,-24,24
stage1_train_clean20_subset,1b518cd2ea84a389c267662840f3d902d0129fab27696215db2488de6d4316c5,sam2_amg,SAM2 AMG,stability_score_thresh_0.95,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.95,15,0,0.7,68,False,1408.02,76,68,68,0,8,1.0,0.8947368421052632,0.9444444444444444,0.9005398740421925,0.9463457585945279,-8,8
stage1_train_clean20_subset,2817299fd3b88670e86a9db5651ba24333c299d1d41e5491aabfcd95aee84174,sam2_amg,SAM2 AMG,stability_score_thresh_0.95,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.95,15,0,0.7,16,False,1491.735,16,1,0,1,16,0.0,0.0,0.0,0.0,0.0,-15,15
stage1_train_clean20_subset,33a5b0ff232b425796ee6a9dd5b516ff9aad54ca723b4ec490bf5cd9b2e2a731,sam2_amg,SAM2 AMG,stability_score_thresh_0.95,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.95,15,0,0.7,14,False,1345.707,23,2,0,2,23,0.0,0.0,0.0,0.0,0.0,-21,21
stage1_train_clean20_subset,4193474b2f1c72f735b13633b219d9cabdd43c21d9c2bb4dfc4809f104ba4c06,sam2_amg,SAM2 AMG,stability_score_thresh_0.95,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.95,15,0,0.7,8,False,1285.956,12,7,4,3,8,0.5714285714285714,0.3333333333333333,0.4210526315789474,0.8416255967329704,0.9127157854106819,-5,5
stage1_train_clean20_subset,4e07a653352b30bb95b60ebc6c57afbc7215716224af731c51ff8d430788cd40,sam2_amg,SAM2 AMG,stability_score_thresh_0.95,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.95,15,0,0.7,70,False,1750.283,136,62,6,56,130,0.0967741935483871,0.04411764705882353,0.06060606060606061,0.7048244150764403,0.8208451339779677,-74,74
stage1_train_clean20_subset,5afcbfd0dd64392aa1e233b996d0bfb4354ee7119f30ae111c33d0fe4df11590,sam2_amg,SAM2 AMG,stability_score_thresh_0.95,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.95,15,0,0.7,28,False,1460.492,27,26,25,1,2,0.9615384615384616,0.9259259259259259,0.9433962264150944,0.9140442603328621,0.9517456079347174,-1,1
stage1_train_clean20_subset,66612c188d73e931e1863af2c99d2af782c32f65fd97d224abb40bbadb87263f,sam2_amg,SAM2 AMG,stability_score_thresh_0.95,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.95,15,0,0.7,15,False,1261.418,15,14,11,3,4,0.7857142857142857,0.7333333333333333,0.7586206896551724,0.8601354030964583,0.9211417718044618,-1,1
stage1_train_clean20_subset,76c44d1addac92a65f1331f2d93f4e3b130bd4e538a6e5239c3ac1f4c403608a,sam2_amg,SAM2 AMG,stability_score_thresh_0.95,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.95,15,0,0.7,31,False,1287.727,35,7,3,4,32,0.42857142857142855,0.08571428571428572,0.14285714285714285,0.675400174965716,0.8046084069514663,-28,28
stage1_train_clean20_subset,853a4c67900c411abd04467f7bc7813d3c58a5f565c8b0807e13c6e6dea21344,sam2_amg,SAM2 AMG,stability_score_thresh_0.95,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.95,15,0,0.7,20,False,1414.313,18,7,4,3,14,0.5714285714285714,0.2222222222222222,0.32,0.9267374815932843,0.9618369297797085,-11,11
stage1_train_clean20_subset,942d56861fc83e195e9c559a000bb86627d8682f8dcc2300818458e5b6850dd0,sam2_amg,SAM2 AMG,stability_score_thresh_0.95,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.95,15,0,0.7,50,False,1689.101,51,1,0,1,51,0.0,0.0,0.0,0.0,0.0,-50,50
stage1_train_clean20_subset,a1777737270c5f96c4523dff76e4097756f8f7d4c9d59bac079e31f9510deabd,sam2_amg,SAM2 AMG,stability_score_thresh_0.95,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.95,15,0,0.7,26,False,1371.195,26,26,23,3,3,0.8846153846153846,0.8846153846153846,0.8846153846153846,0.881077588702709,0.933682222002318,0,0
stage1_train_clean20_subset,ad473063dab4bf4f2461d9a99a9c0166d4871f156516d9e0a523484e7cf2258d,sam2_amg,SAM2 AMG,stability_score_thresh_0.95,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.95,15,0,0.7,56,False,1437.241,84,4,1,3,83,0.25,0.011904761904761904,0.022727272727272724,0.755868544600939,0.8609625668449198,-80,80
stage1_train_clean20_subset,b909aa8f6f4bec37c3fb6ff5a85d166162d07983506fcc57be742b0f9dbafbf7,sam2_amg,SAM2 AMG,stability_score_thresh_0.95,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.95,15,0,0.7,9,False,1311.662,9,8,6,2,3,0.75,0.6666666666666666,0.7058823529411765,0.8223478445003712,0.8965926306843878,-1,1
stage1_train_clean20_subset,c6216cdc42f61bc345434986db42e2ef9b9741aee3210b7a808e952e319d2305,sam2_amg,SAM2 AMG,stability_score_thresh_0.95,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.95,15,0,0.7,20,False,1752.996,32,20,13,7,19,0.65,0.40625,0.5000000000000001,0.7568980206311342,0.8602207548444222,-12,12
stage1_train_clean20_subset,d7d12a2acc47a94961aeb56fd56e8a0873016af75f5dd10915de9db8af8e4f5e,sam2_amg,SAM2 AMG,stability_score_thresh_0.95,stability_score_thresh,clean,0,{},0.5,configs/sam2.1/sam2.1_hiera_l.yaml,model_assets/sam2/sam2.1_hiera_large.pt,24,0.8,0.95,15,0,0.7,17,False,1351.962,22,17,16,1,6,0.9411764705882353,0.7272727272727273,0.8205128205128205,0.8898469083208016,0.9378350748566864,-5,5
